store_id,sku_id,inventory_date,region,city_tier,store_size,category,price,cost,on_hand_close,days_of_cover,avg_daily_sales_hist,demand_std_hist,stockout_censored_units_hist,avg_daily_demand,demand_std_dev,lead_time_days,forecast_units_28d,forecast_avg_daily,recommended_order_qty,should_reorder,recommended_order_cost_value,recommended_action,daily_demand_for_projection,forecast_units_30d,baseline_ending_inventory,proposed_available_inventory,proposed_ending_inventory,baseline_unmet_units,proposed_unmet_units,lost_sales_avoided_units,lost_sales_avoided_value,baseline_stockout_days_proxy,proposed_stockout_days_proxy,stockout_days_reduced_proxy,baseline_inventory_value_end,proposed_inventory_value_end,inventory_value_change,baseline_holding_cost_proxy,proposed_holding_cost_proxy,holding_cost_change,baseline_fill_rate_proxy,proposed_fill_rate_proxy,fill_rate_improvement
ST004,SKU0033,2026-01-30,West,2,M,Grocery,226.2,174.2,0.0,0.0,14.170616113744076,9.04798262700566,2763,16.0179,10.1829,7.0,22.932508210863777,0.819018150387992,193.0,True,33620.6,Raise PO,0.819018150387992,24.57054451163976,-24.57054451163976,193.0,168.42945548836025,24.57054451163976,0.0,24.57054451163976,5557.857168532913,30.0,0.0,30.0,0.0,29340.411146072354,29340.411146072354,0.0,586.808222921447,586.808222921447,0.0,1.0,1.0
ST005,SKU0015,2026-01-30,West,2,S,Beverages,267.8,210.4,0.0,0.0,5.6350710900473935,3.9610607489442646,1099,5.75,3.8246,7.0,115.06872559387371,4.109597342638347,121.0,True,25458.4,Raise PO,4.109597342638347,123.28792027915041,-123.28792027915041,121.0,-2.2879202791504127,123.28792027915041,2.2879202791504127,121.0,32403.800000000003,30.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981442461889453,0.981442461889453
ST005,SKU0014,2026-01-30,West,2,S,Snacks,96.69,78.43,0.0,0.0,6.213270142180095,4.064599109618782,1212,6.7857,3.9253,7.0,86.32829173394235,3.0831532762122267,159.0,True,12470.37,Raise PO,3.0831532762122267,92.4945982863668,-92.4945982863668,159.0,66.5054017136332,92.4945982863668,0.0,92.4945982863668,8943.302708308805,30.0,0.0,30.0,0.0,5216.018656400252,5216.018656400252,0.0,104.32037312800504,104.32037312800504,0.0,1.0,1.0
ST005,SKU0013,2026-01-30,West,2,S,Beverages,243.97,135.84,0.0,0.0,5.450236966824645,3.86943301380722,1063,6.5357,4.9063,7.0,95.93222581877122,3.426150922098972,140.0,True,19017.6,Raise PO,3.426150922098972,102.78452766296917,-102.78452766296917,140.0,37.21547233703083,102.78452766296917,0.0,102.78452766296917,25076.34121393459,30.0,0.0,30.0,0.0,5055.349762262268,5055.349762262268,0.0,101.10699524524536,101.10699524524536,0.0,1.0,1.0
ST005,SKU0012,2026-01-30,West,2,S,Dairy,241.46,163.3,0.0,0.0,7.57345971563981,5.054753243663019,1477,8.4107,5.2389,7.0,126.44160081087021,4.515771457531079,69.0,True,11267.7,Raise PO,4.515771457531079,135.47314372593237,-135.47314372593237,69.0,-66.47314372593237,135.47314372593237,66.47314372593237,69.0,16660.74,31.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093260413266099,0.5093260413266099
ST005,SKU0011,2026-01-30,West,2,S,Beverages,243.15,160.71,0.0,0.0,5.2843601895734595,3.575670692082411,1030,4.9107,3.5021,7.0,111.29138308765371,3.9746922531304896,104.0,True,16713.84,Raise PO,3.9746922531304896,119.24076759391468,-119.24076759391468,104.0,-15.240767593914683,119.24076759391468,15.240767593914683,104.0,25287.600000000002,30.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721849254961314,0.8721849254961314
ST005,SKU0010,2026-01-30,West,2,S,Homecare,297.06,234.29,0.0,0.0,2.4123222748815167,1.9261705928570247,470,2.8393,2.1043,7.0,47.37775777289295,1.6920627776033197,49.0,True,11480.21,Raise PO,1.6920627776033197,50.76188332809959,-50.76188332809959,49.0,-1.761883328099593,50.76188332809959,1.761883328099593,49.0,14555.94,30.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652912143406569,0.9652912143406569
ST005,SKU0009,2026-01-30,West,2,S,Homecare,213.23,128.36,0.0,0.0,2.5781990521327014,2.3088439857785463,503,2.7143,2.3488,7.0,21.192398813341278,0.7568713861907599,49.0,True,6289.64,Raise PO,0.7568713861907599,22.706141585722797,-22.706141585722797,49.0,26.293858414277203,22.706141585722797,0.0,22.706141585722797,4841.630570323672,30.0,0.0,30.0,0.0,3375.079666056622,3375.079666056622,0.0,67.50159332113245,67.50159332113245,0.0,1.0,1.0
ST005,SKU0008,2026-01-30,West,2,S,Beverages,488.51,393.32,0.0,0.0,4.834123222748815,3.239043298491973,943,4.7143,2.9215,7.0,130.30467821925242,4.653738507830444,98.0,True,38545.36,Raise PO,4.653738507830444,139.61215523491333,-139.61215523491333,98.0,-41.61215523491333,139.61215523491333,41.61215523491333,98.0,47873.979999999996,31.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7019446110197487,0.7019446110197487
ST005,SKU0007,2026-01-30,West,2,S,Dairy,349.25,274.51,0.0,0.0,8.350710900473933,5.559225448518171,1628,10.3036,6.9959,7.0,119.49503692209058,4.267679890074663,50.0,True,13725.5,Raise PO,4.267679890074663,128.0303967022399,-128.0303967022399,50.0,-78.0303967022399,128.0303967022399,78.0303967022399,50.0,17462.5,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3905322586501464,0.3905322586501464
ST005,SKU0006,2026-01-30,West,2,S,Dairy,401.14,325.45,0.0,0.0,6.696682464454977,4.573519889499051,1306,7.125,3.8709,7.0,164.62269533403122,5.8793819762154005,55.0,True,17899.75,Raise PO,5.8793819762154005,176.38145928646202,-176.38145928646202,55.0,-121.38145928646202,176.38145928646202,121.38145928646202,55.0,22062.7,30.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31182415783664785,0.31182415783664785
ST005,SKU0005,2026-01-30,West,2,S,Beverages,262.43,175.54,0.0,0.0,5.886255924170616,4.15604559199756,1148,5.8571,4.5624,7.0,188.53305276779648,6.733323313135588,126.0,True,22118.04,Raise PO,6.733323313135588,201.99969939406765,-201.99969939406765,126.0,-75.99969939406765,201.99969939406765,75.99969939406765,126.0,33066.18,30.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237633044898501,0.6237633044898501
ST005,SKU0004,2026-01-30,West,2,S,Snacks,539.79,385.07,0.0,0.0,6.161137440758294,4.148735508454993,1201,6.2321,4.5527,7.0,172.9174417877857,6.175622920992346,150.0,True,57760.5,Raise PO,6.175622920992346,185.2686876297704,-185.2686876297704,150.0,-35.2686876297704,185.2686876297704,35.2686876297704,150.0,80968.5,31.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8096349249245551,0.8096349249245551
ST005,SKU0003,2026-01-30,West,2,S,Snacks,220.56,169.92,0.0,0.0,6.341232227488152,4.624691124626005,1237,5.9821,3.915,7.0,257.28032916166046,9.188583184345017,142.0,True,24128.64,Raise PO,9.188583184345017,275.6574955303505,-275.6574955303505,142.0,-133.6574955303505,275.6574955303505,133.6574955303505,142.0,31319.52,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151320109282698,0.5151320109282698
ST005,SKU0002,2026-01-30,West,2,S,Homecare,372.13,210.62,0.0,0.0,2.5781990521327014,2.087901333693044,503,2.8393,1.8856,7.0,74.32528431998111,2.6544744399993254,48.0,True,10109.76,Raise PO,2.6544744399993254,79.63423319997976,-79.63423319997976,48.0,-31.63423319997976,79.63423319997976,31.63423319997976,48.0,17862.239999999998,30.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027558509851036,0.6027558509851036
ST005,SKU0001,2026-01-30,West,2,S,Personalcare,392.55,269.72,0.0,0.0,3.061611374407583,2.574785291217504,597,3.9464,3.0476,7.0,20.75051301401456,0.7410897505005201,69.0,True,18610.68,Raise PO,0.7410897505005201,22.2326925150156,-22.2326925150156,69.0,46.7673074849844,22.2326925150156,0.0,22.2326925150156,8727.443446769374,30.0,0.0,30.0,0.0,12614.078174849994,12614.078174849994,0.0,252.2815634969999,252.2815634969999,0.0,1.0,1.0
ST004,SKU0090,2026-01-30,West,2,M,Beverages,94.33,66.54,0.0,0.0,7.914691943127962,5.059862813393597,1543,7.3571,5.5838,7.0,206.24758901555558,7.365985321984128,157.0,True,10446.78,Raise PO,7.365985321984128,220.97955965952383,-220.97955965952383,157.0,-63.97955965952383,220.97955965952383,63.97955965952383,157.0,14809.81,30.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7104729516245716,0.7104729516245716
ST004,SKU0089,2026-01-30,West,2,M,Beverages,378.75,224.18,0.0,0.0,7.881516587677726,5.269877523963976,1537,9.1607,5.7232,7.0,34.75145243911553,1.2411233013969833,190.0,True,42594.2,Raise PO,1.2411233013969833,37.2336990419095,-37.2336990419095,190.0,152.76630095809048,37.2336990419095,0.0,37.2336990419095,14102.263512123225,31.0,0.0,31.0,0.0,34247.149348784726,34247.149348784726,0.0,684.9429869756946,684.9429869756946,0.0,1.0,1.0
ST004,SKU0088,2026-01-30,West,2,M,Dairy,197.58,157.72,0.0,0.0,9.592417061611375,6.354956021465067,1871,9.5893,6.5221,7.0,250.09303350693443,8.931894053819088,81.0,True,12775.32,Raise PO,8.931894053819088,267.9568216145726,-267.9568216145726,81.0,-186.95682161457262,267.9568216145726,186.95682161457262,81.0,16003.980000000001,30.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022875085319152,0.3022875085319152
ST004,SKU0087,2026-01-30,West,2,M,Homecare,444.35,280.58,0.0,0.0,3.18957345971564,2.587899554254628,622,3.3214,2.8098,7.0,37.12136334368484,1.3257629765601728,59.0,True,16554.219999999998,Raise PO,1.3257629765601728,39.77288929680518,-39.77288929680518,59.0,19.227110703194818,39.77288929680518,0.0,39.77288929680518,17673.083359035383,30.0,0.0,30.0,0.0,5394.742721102401,5394.742721102401,0.0,107.89485442204803,107.89485442204803,0.0,1.0,1.0
ST004,SKU0086,2026-01-30,West,2,M,Personalcare,260.86,193.32,0.0,0.0,3.677725118483412,2.8082237294340584,717,4.0,2.737,7.0,97.33449603755449,3.4762320013412316,68.0,True,13145.76,Raise PO,3.4762320013412316,104.28696004023695,-104.28696004023695,68.0,-36.28696004023695,104.28696004023695,36.28696004023695,68.0,17738.48,30.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652047005433504,0.652047005433504
ST004,SKU0085,2026-01-30,West,2,M,Grocery,128.53,101.26,0.0,0.0,13.497630331753555,8.365674997718745,2632,11.4107,5.7328,7.0,540.4484380288045,19.30172992960016,55.0,True,5569.3,Raise PO,19.30172992960016,579.0518978880048,-579.0518978880048,55.0,-524.0518978880048,579.0518978880048,524.0518978880048,55.0,7069.15,30.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09498285076105151,0.09498285076105151
ST005,SKU0016,2026-01-30,West,2,S,Snacks,273.96,176.97,0.0,0.0,6.985781990521327,5.0393486663275215,1362,7.3571,5.1854,7.0,187.92646932213472,6.711659618647668,176.0,True,31146.72,Raise PO,6.711659618647668,201.34978855943004,-201.34978855943004,176.0,-25.34978855943004,201.34978855943004,25.34978855943004,176.0,48216.96,30.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8741007440792626,0.8741007440792626
ST004,SKU0084,2026-01-30,West,2,M,Homecare,347.33,247.3,0.0,0.0,3.322274881516588,2.755155607097073,648,3.4107,2.6682,7.0,118.25975935139297,4.22356283397832,60.0,True,14838.0,Raise PO,4.22356283397832,126.70688501934961,-126.70688501934961,60.0,-66.70688501934961,126.70688501934961,66.70688501934961,60.0,20839.8,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47353385722360153,0.47353385722360153
ST005,SKU0017,2026-01-30,West,2,S,Beverages,360.09,212.74,0.0,0.0,5.360189573459715,3.533934534937527,1033,5.2679,3.0777,3.0,97.85633166044822,3.4948689878731507,104.0,True,22124.96,Raise PO,3.4948689878731507,104.84606963619453,-104.84606963619453,104.0,-0.8460696361945281,104.84606963619453,0.8460696361945281,104.0,37449.36,31.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919303638264142,0.9919303638264142
ST005,SKU0019,2026-01-30,West,2,S,Grocery,417.65,231.32,0.0,0.0,10.739336492890995,6.917425720980384,2094,10.5536,6.6985,7.0,298.8679049433659,10.673853747977352,121.0,True,27989.72,Raise PO,10.673853747977352,320.2156124393206,-320.2156124393206,121.0,-199.21561243932058,320.2156124393206,199.21561243932058,121.0,50535.649999999994,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3778703951323702,0.3778703951323702
ST005,SKU0040,2026-01-30,West,2,S,Beverages,393.05,220.39,0.0,0.0,5.298578199052133,3.938932399146535,1033,5.625,3.1598,7.0,212.24649315520085,7.58023189840003,116.0,True,25565.24,Raise PO,7.58023189840003,227.4069569520009,-227.4069569520009,116.0,-111.40695695200091,227.4069569520009,111.40695695200091,116.0,45593.8,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100987302885561,0.5100987302885561
ST005,SKU0039,2026-01-30,West,2,S,Homecare,406.17,295.56,0.0,0.0,2.5355450236966823,2.0867877026234263,494,2.5536,1.9533,7.0,87.02877856596109,3.1081706630700388,45.0,True,13300.2,Raise PO,3.1081706630700388,93.24511989210116,-93.24511989210116,45.0,-48.24511989210116,93.24511989210116,48.24511989210116,45.0,18277.65,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48259898268211643,0.48259898268211643
ST005,SKU0038,2026-01-30,West,2,S,Grocery,226.47,143.55,0.0,0.0,10.654028436018958,6.469615457708142,2078,10.9643,6.7581,7.0,242.29612560873517,8.653433057454828,99.0,True,14211.45,Raise PO,8.653433057454828,259.60299172364483,-259.60299172364483,99.0,-160.60299172364483,259.60299172364483,160.60299172364483,99.0,22420.53,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3813515373712968,0.3813515373712968
ST005,SKU0037,2026-01-30,West,2,S,Dairy,179.47,127.32,0.0,0.0,8.24170616113744,5.342851470615396,1607,9.3571,6.2941,7.0,221.22146228834592,7.900766510298069,45.0,True,5729.4,Raise PO,7.900766510298069,237.02299530894206,-237.02299530894206,45.0,-192.02299530894206,237.02299530894206,192.02299530894206,45.0,8076.15,30.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898549967328942,0.1898549967328942
ST005,SKU0036,2026-01-30,West,2,S,Grocery,247.7,152.86,0.0,0.0,9.781990521327014,6.255653277134151,1907,8.6964,5.457,7.0,338.95189644328303,12.105424872974394,110.0,True,16814.600000000002,Raise PO,12.105424872974394,363.1627461892318,-363.1627461892318,110.0,-253.16274618923183,363.1627461892318,253.16274618923183,110.0,27247.0,30.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30289450433520715,0.30289450433520715
ST005,SKU0035,2026-01-30,West,2,S,Homecare,185.05,104.11,0.0,0.0,2.6729857819905214,2.0775856167761124,503,2.6786,2.1244,5.0,83.32705294005486,2.9759661764305307,46.0,True,4789.06,Raise PO,2.9759661764305307,89.27898529291592,-89.27898529291592,46.0,-43.27898529291592,89.27898529291592,43.27898529291592,46.0,8512.300000000001,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5152388308298794,0.5152388308298794
ST005,SKU0034,2026-01-30,West,2,S,Personalcare,185.14,141.92,0.0,0.0,2.829383886255924,2.173276898082504,552,2.875,1.8097,7.0,91.54490471510518,3.2694608826823277,49.0,True,6954.079999999999,Raise PO,3.2694608826823277,98.08382648046984,-98.08382648046984,49.0,-49.08382648046984,98.08382648046984,49.08382648046984,49.0,9071.859999999999,31.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4995726793933425,0.4995726793933425
ST005,SKU0033,2026-01-30,West,2,S,Grocery,226.2,174.2,0.0,0.0,10.37914691943128,7.06960908410935,2024,11.4643,8.2813,7.0,230.47010608610893,8.231075217361033,138.0,True,24039.6,Raise PO,8.231075217361033,246.93225652083098,-246.93225652083098,138.0,-108.93225652083098,246.93225652083098,108.93225652083098,138.0,31215.6,30.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588577286109174,0.5588577286109174
ST005,SKU0032,2026-01-30,West,2,S,Snacks,254.5,152.61,0.0,0.0,7.014218009478673,4.638840857868106,1368,6.9821,4.3085,7.0,218.03294505987498,7.786890894995535,165.0,True,25180.65,Raise PO,7.786890894995535,233.60672684986605,-233.60672684986605,165.0,-68.60672684986605,233.60672684986605,68.60672684986605,165.0,41992.5,30.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7063152770683778,0.7063152770683778
ST005,SKU0031,2026-01-30,West,2,S,Beverages,172.84,139.93,0.0,0.0,5.710900473933649,3.852868398942691,1114,5.6964,3.3462,7.0,130.89990613899727,4.674996647821331,118.0,True,16511.74,Raise PO,4.674996647821331,140.24989943463993,-140.24989943463993,118.0,-22.24989943463993,140.24989943463993,22.24989943463993,118.0,20395.12,30.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413553269960885,0.8413553269960885
ST005,SKU0030,2026-01-30,West,2,S,Homecare,294.57,200.13,0.0,0.0,2.4976303317535544,2.0618401572680707,487,2.5536,2.4637,7.0,49.778409010231,1.7778003217939644,47.0,True,9406.11,Raise PO,1.7778003217939644,53.33400965381893,-53.33400965381893,47.0,-6.334009653818931,53.33400965381893,6.334009653818931,47.0,13844.789999999999,30.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812388250024366,0.8812388250024366
ST005,SKU0029,2026-01-30,West,2,S,Snacks,157.0,95.38,0.0,0.0,6.274881516587678,4.568034313125814,1224,6.9286,5.26,7.0,148.36740239704145,5.298835799894337,168.0,True,16023.84,Raise PO,5.298835799894337,158.9650739968301,-158.9650739968301,168.0,9.034926003169886,158.9650739968301,0.0,158.9650739968301,24957.51661750233,30.0,0.0,30.0,0.0,861.7512421823437,861.7512421823437,0.0,17.235024843646876,17.235024843646876,0.0,1.0,1.0
ST005,SKU0028,2026-01-30,West,2,S,Personalcare,545.36,348.93,0.0,0.0,2.995260663507109,2.417195601226373,584,2.9821,2.6457,7.0,89.6661187455733,3.202361383770475,54.0,True,18842.22,Raise PO,3.202361383770475,96.07084151311426,-96.07084151311426,54.0,-42.07084151311426,96.07084151311426,42.07084151311426,54.0,29449.440000000002,30.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5620852190893807,0.5620852190893807
ST005,SKU0027,2026-01-30,West,2,S,Homecare,167.01,122.36,0.0,0.0,2.8483412322274884,2.558968281155216,555,3.0,2.8155,7.0,60.47103728599483,2.159679903071244,55.0,True,6729.8,Raise PO,2.159679903071244,64.79039709213733,-64.79039709213733,55.0,-9.790397092137326,64.79039709213733,9.790397092137326,55.0,9185.55,30.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8488912318562492,0.8488912318562492
ST005,SKU0026,2026-01-30,West,2,S,Homecare,488.52,337.21,0.0,0.0,2.2180094786729856,1.927213092699308,433,2.2857,1.9607,7.0,34.97727895689644,1.249188534174873,41.0,True,13825.61,Raise PO,1.249188534174873,37.47565602524619,-37.47565602524619,41.0,3.524343974753812,37.47565602524619,0.0,37.47565602524619,18307.607481453266,30.0,0.0,30.0,0.0,1188.4440317267329,1188.4440317267329,0.0,23.768880634534657,23.768880634534657,0.0,1.0,1.0
ST005,SKU0025,2026-01-30,West,2,S,Beverages,237.9,157.29,0.0,0.0,5.9052132701421804,3.9593796203583183,1152,5.5536,3.712,7.0,233.66855522777897,8.345305543849248,117.0,True,18402.93,Raise PO,8.345305543849248,250.35916631547744,-250.35916631547744,117.0,-133.35916631547744,250.35916631547744,133.35916631547744,117.0,27834.3,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4673286052269737,0.4673286052269737
ST005,SKU0024,2026-01-30,West,2,S,Beverages,224.1,168.2,0.0,0.0,5.848341232227488,3.7715393594855877,1140,5.5,3.6482,7.0,123.17689454002485,4.399174805000888,115.0,True,19343.0,Raise PO,4.399174805000888,131.97524415002664,-131.97524415002664,115.0,-16.97524415002664,131.97524415002664,16.97524415002664,115.0,25771.5,31.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713755427439895,0.8713755427439895
ST005,SKU0023,2026-01-30,West,2,S,Dairy,486.4,396.27,0.0,0.0,7.450236966824645,4.859074715049817,1453,7.25,4.4035,7.0,167.58542724246806,5.985193830088145,40.0,True,15850.8,Raise PO,5.985193830088145,179.55581490264433,-179.55581490264433,40.0,-139.55581490264433,179.55581490264433,139.55581490264433,40.0,19456.0,30.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227719554595774,0.2227719554595774
ST005,SKU0022,2026-01-30,West,2,S,Snacks,153.7,98.65,0.0,0.0,6.170616113744076,4.290553199932777,1203,6.8929,4.8866,7.0,134.2760762301752,4.795574151077686,165.0,True,16277.250000000002,Raise PO,4.795574151077686,143.86722453233057,-143.86722453233057,165.0,21.132775467669433,143.86722453233057,0.0,143.86722453233057,22112.392410619206,30.0,0.0,30.0,0.0,2084.74829988559,2084.74829988559,0.0,41.6949659977118,41.6949659977118,0.0,1.0,1.0
ST005,SKU0021,2026-01-30,West,2,S,Dairy,75.89,45.42,0.0,0.0,7.402843601895735,5.213881788456138,1300,7.6071,4.6775,2.0,293.82602681029994,10.493786671796427,51.0,True,2316.42,Raise PO,10.493786671796427,314.8136001538928,-314.8136001538928,51.0,-263.8136001538928,314.8136001538928,263.8136001538928,51.0,3870.39,31.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16200062505263202,0.16200062505263202
ST005,SKU0020,2026-01-30,West,2,S,Beverages,229.24,171.01,0.0,0.0,5.208530805687204,3.7751219750396734,1016,5.4643,3.2416,7.0,73.47565084133458,2.624130387190521,113.0,True,19324.13,Raise PO,2.624130387190521,78.72391161571564,-78.72391161571564,113.0,34.276088384284364,78.72391161571564,0.0,78.72391161571564,18046.669498786654,30.0,0.0,30.0,0.0,5861.553874596469,5861.553874596469,0.0,117.23107749192937,117.23107749192937,0.0,1.0,1.0
ST005,SKU0018,2026-01-30,West,2,S,Homecare,249.49,191.82,0.0,0.0,2.5213270142180093,2.1432663417317253,492,2.625,2.505,7.0,53.78719037611183,1.9209710848611368,48.0,True,9207.36,Raise PO,1.9209710848611368,57.6291325458341,-57.6291325458341,48.0,-9.629132545834103,57.6291325458341,9.629132545834103,48.0,11975.52,30.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329120685935056,0.8329120685935056
ST004,SKU0083,2026-01-30,West,2,M,Homecare,225.32,154.19,0.0,0.0,3.360189573459716,2.8590920906711608,655,3.9107,3.9186,7.0,49.100520609859686,1.753590021780703,72.0,True,11101.68,Raise PO,1.753590021780703,52.60770065342109,-52.60770065342109,72.0,19.39229934657891,52.60770065342109,0.0,52.60770065342109,11853.56711122884,30.0,0.0,30.0,0.0,2990.098636249002,2990.098636249002,0.0,59.80197272498004,59.80197272498004,0.0,1.0,1.0
ST004,SKU0082,2026-01-30,West,2,M,Grocery,83.87,51.35,0.0,0.0,12.568720379146919,7.364572064153257,2439,14.1071,8.4308,2.0,353.8605498723242,12.637876781154436,144.0,True,7394.400000000001,Raise PO,12.637876781154436,379.1363034346331,-379.1363034346331,144.0,-235.13630343463308,379.1363034346331,235.13630343463308,144.0,12077.28,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3798106345804657,0.3798106345804657
ST004,SKU0081,2026-01-30,West,2,M,Personalcare,338.86,198.84,0.0,0.0,3.691943127962085,2.6717002819833993,720,3.3571,2.1357,7.0,36.06552243776433,1.2880543727772975,57.0,True,11333.88,Raise PO,1.2880543727772975,38.64163118331893,-38.64163118331893,57.0,18.35836881668107,38.64163118331893,0.0,38.64163118331893,13094.103142779453,31.0,0.0,31.0,0.0,3650.3780555088642,3650.3780555088642,0.0,73.00756111017729,73.00756111017729,0.0,1.0,1.0
ST004,SKU0054,2026-01-30,West,2,M,Beverages,455.7,344.54,0.0,0.0,7.924170616113744,5.448803595136328,1545,9.0,5.074,7.0,173.2069696262938,6.185963200939065,185.0,True,63739.9,Raise PO,6.185963200939065,185.57889602817193,-185.57889602817193,185.0,-0.5788960281719255,185.57889602817193,0.5788960281719255,185.0,84304.5,30.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968805934265066,0.9968805934265066
ST004,SKU0053,2026-01-30,West,2,M,Dairy,509.51,383.78,0.0,0.0,10.236966824644549,6.206046076117559,1996,11.375,6.5243,7.0,90.47268065008632,3.231167166074511,90.0,True,34540.2,Raise PO,3.231167166074511,96.93501498223533,-96.93501498223533,90.0,-6.93501498223533,96.93501498223533,6.93501498223533,90.0,45855.9,30.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9284570700947818,0.9284570700947818
ST004,SKU0052,2026-01-30,West,2,M,Snacks,82.86,51.11,0.0,0.0,8.421800947867299,5.8241940851195855,1642,8.6786,5.5763,7.0,194.86817712505714,6.959577754466326,206.0,True,10528.66,Raise PO,6.959577754466326,208.7873326339898,-208.7873326339898,206.0,-2.7873326339897915,208.7873326339898,2.7873326339897915,206.0,17069.16,30.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866498958589788,0.9866498958589788
ST004,SKU0051,2026-01-30,West,2,M,Grocery,461.75,300.95,0.0,0.0,12.886255924170616,7.339154662032852,2513,13.4464,6.7768,7.0,202.8773722383895,7.24562043708534,89.0,True,26784.55,Raise PO,7.24562043708534,217.3686131125602,-217.3686131125602,89.0,-128.3686131125602,217.3686131125602,128.3686131125602,89.0,41095.75,30.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4094427375028291,0.4094427375028291
ST004,SKU0050,2026-01-30,West,2,M,Snacks,368.25,240.38,0.0,0.0,8.364928909952607,5.3017968535086775,1607,9.0714,6.1017,3.0,157.4849529239046,5.6244626044251635,207.0,True,49758.66,Raise PO,5.6244626044251635,168.7338781327549,-168.7338781327549,207.0,38.26612186724509,168.7338781327549,0.0,168.7338781327549,62136.25062238699,30.0,0.0,30.0,0.0,9198.410374448375,9198.410374448375,0.0,183.9682074889675,183.9682074889675,0.0,1.0,1.0
ST004,SKU0049,2026-01-30,West,2,M,Beverages,232.94,144.01,0.0,0.0,7.962085308056872,5.708680392285008,1505,7.6964,6.6166,4.0,210.69517812654956,7.524827790233913,161.0,True,23185.61,Raise PO,7.524827790233913,225.7448337070174,-225.7448337070174,161.0,-64.74483370701739,225.7448337070174,64.74483370701739,161.0,37503.34,30.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7131946160458034,0.7131946160458034
ST004,SKU0048,2026-01-30,West,2,M,Grocery,294.97,179.33,0.0,0.0,13.4739336492891,8.886749535677392,2627,13.8393,9.0489,7.0,293.2317942331199,10.472564079754282,75.0,True,13449.750000000002,Raise PO,10.472564079754282,314.17692239262846,-314.17692239262846,75.0,-239.17692239262846,314.17692239262846,239.17692239262846,75.0,22122.750000000004,30.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23871899765531512,0.23871899765531512
