date,store_id,sku_id,category,actual_units_sold,actual_true_demand,baseline_forecast,regression_forecast
2026-01-25,ST010,SKU0080,Beverages,0,5,13,7.262047928130557
2026-01-26,ST010,SKU0080,Beverages,0,6,2,4.8512483341397425
2026-01-27,ST010,SKU0080,Beverages,0,4,10,4.867416191081174
2026-01-28,ST010,SKU0080,Beverages,0,4,15,5.467049925433029
2026-01-29,ST010,SKU0080,Beverages,0,2,12,5.345917150218883
2026-01-30,ST010,SKU0080,Beverages,0,3,16,5.565247558587183
2026-01-03,ST010,SKU0081,Personalcare,0,3,8,0.16805535266825888
2026-01-04,ST010,SKU0081,Personalcare,0,3,1,0.2542447375794419
2026-01-05,ST010,SKU0081,Personalcare,0,0,0,0.0
2026-01-06,ST010,SKU0081,Personalcare,0,3,2,0.12598012761947341
2026-01-07,ST010,SKU0081,Personalcare,0,3,1,0.05482424139642372
2026-01-08,ST010,SKU0081,Personalcare,0,10,5,0.4281572723477707
2026-01-09,ST010,SKU0081,Personalcare,0,1,0,0.0
2026-01-10,ST010,SKU0081,Personalcare,0,3,8,0.06637743967429977
2026-01-11,ST010,SKU0081,Personalcare,0,6,1,0.1471968282145113
2026-01-12,ST010,SKU0081,Personalcare,0,0,0,0.0
2026-01-13,ST010,SKU0081,Personalcare,0,7,2,0.0
2026-01-14,ST010,SKU0081,Personalcare,0,3,1,0.0
2026-01-15,ST010,SKU0081,Personalcare,0,3,5,0.3223894296570258
2026-01-16,ST010,SKU0081,Personalcare,0,1,0,0.10688699667619161
2026-01-17,ST010,SKU0081,Personalcare,0,5,8,0.7425926081553005
2026-01-18,ST010,SKU0081,Personalcare,0,4,1,0.8731170509308268
2026-01-19,ST010,SKU0081,Personalcare,0,1,0,0.0
2026-01-20,ST010,SKU0081,Personalcare,0,3,2,0.32338327672457545
2026-01-21,ST010,SKU0081,Personalcare,0,0,1,0.47782239045094776
2026-01-22,ST010,SKU0081,Personalcare,0,5,5,0.5886288730122695
2026-01-23,ST010,SKU0081,Personalcare,0,3,0,0.4537347215045493
2026-01-24,ST010,SKU0081,Personalcare,0,1,8,0.5512472907247217
2026-01-25,ST010,SKU0081,Personalcare,0,5,1,1.0496193110327146
2026-01-26,ST010,SKU0081,Personalcare,0,2,0,0.33885248490594577
2026-01-27,ST010,SKU0081,Personalcare,0,9,2,0.2604835892747852
2026-01-28,ST010,SKU0081,Personalcare,0,0,1,0.0
2026-01-29,ST010,SKU0081,Personalcare,0,5,5,0.0
2026-01-30,ST010,SKU0081,Personalcare,0,4,0,0.08051516967012162
2026-01-03,ST010,SKU0082,Grocery,0,7,12,6.709622096918576
2026-01-04,ST010,SKU0082,Grocery,0,9,6,7.580454565191062
2026-01-05,ST010,SKU0082,Grocery,0,0,14,3.0933704688498525
2026-01-06,ST010,SKU0082,Grocery,0,11,8,4.152866567624182
2026-01-07,ST010,SKU0082,Grocery,0,21,19,4.909088796308286
2026-01-08,ST010,SKU0082,Grocery,0,16,15,5.936603411573005
2026-01-09,ST010,SKU0082,Grocery,0,3,10,6.563661429590013
2026-01-10,ST010,SKU0082,Grocery,0,5,12,7.207528169967652
2026-01-11,ST010,SKU0082,Grocery,0,20,6,8.005149005202144
2026-01-12,ST010,SKU0082,Grocery,0,7,14,3.9711923814357366
2026-01-13,ST010,SKU0082,Grocery,0,7,8,3.886936337032231
2026-01-14,ST010,SKU0082,Grocery,0,13,19,4.61023381628509
2026-01-15,ST010,SKU0082,Grocery,0,3,15,5.762881791346864
2026-01-16,ST010,SKU0082,Grocery,0,3,10,6.782400468240364
2026-01-17,ST010,SKU0082,Grocery,0,19,12,7.448878595540288
2026-01-18,ST010,SKU0082,Grocery,0,34,6,7.999510429087176
2026-01-19,ST010,SKU0082,Grocery,0,14,14,4.085460456418601
2026-01-20,ST010,SKU0082,Grocery,0,7,8,4.009079650956107
2026-01-21,ST010,SKU0082,Grocery,0,14,19,4.437320046197479
2026-01-22,ST010,SKU0082,Grocery,0,10,15,5.460881522689052
2026-01-23,ST010,SKU0082,Grocery,0,3,10,5.781325698998383
2026-01-24,ST010,SKU0082,Grocery,0,22,12,6.06923522990529
2026-01-25,ST010,SKU0082,Grocery,0,4,6,7.039378319511121
2026-01-26,ST010,SKU0082,Grocery,0,26,14,3.274673638668192
2026-01-27,ST010,SKU0082,Grocery,0,9,8,4.45318883115944
2026-01-28,ST010,SKU0082,Grocery,0,4,19,4.530093426827631
2026-01-29,ST010,SKU0082,Grocery,0,15,15,5.488953593405026
2026-01-30,ST010,SKU0082,Grocery,0,16,10,6.452050136636403
2026-01-03,ST010,SKU0083,Homecare,0,3,4,2.6277774434084873
2026-01-04,ST010,SKU0083,Homecare,0,5,0,3.193551529925972
2026-01-05,ST010,SKU0083,Homecare,0,2,3,2.0209419759150085
2026-01-06,ST010,SKU0083,Homecare,0,7,3,2.130328302260496
2026-01-07,ST010,SKU0083,Homecare,0,2,2,2.4211471747902804
2026-01-08,ST010,SKU0083,Homecare,0,7,3,2.5385964277825828
2026-01-09,ST010,SKU0083,Homecare,0,4,4,2.7246765192454916
2026-01-10,ST010,SKU0083,Homecare,0,1,4,3.0528182270578084
2026-01-11,ST010,SKU0083,Homecare,0,1,0,2.905298055214071
2026-01-12,ST010,SKU0083,Homecare,0,4,3,1.8694646048414487
2026-01-13,ST010,SKU0083,Homecare,0,9,3,1.6544794414094777
2026-01-14,ST010,SKU0083,Homecare,0,3,2,2.2585978114060232
2026-01-15,ST010,SKU0083,Homecare,0,2,3,2.0182032647271453
2026-01-16,ST010,SKU0083,Homecare,0,5,4,2.260298405843278
2026-01-17,ST010,SKU0083,Homecare,0,5,4,2.7384156096446177
2026-01-18,ST010,SKU0083,Homecare,0,2,0,3.137594405254918
2026-01-19,ST010,SKU0083,Homecare,0,2,3,1.7879969987326474
2026-01-20,ST010,SKU0083,Homecare,0,2,3,1.450725796138573
2026-01-21,ST010,SKU0083,Homecare,0,1,2,2.04657463290685
2026-01-22,ST010,SKU0083,Homecare,0,0,3,2.2678628188794723
2026-01-23,ST010,SKU0083,Homecare,0,1,4,2.1297445045771006
2026-01-24,ST010,SKU0083,Homecare,0,2,4,2.1697450773641833
2026-01-25,ST010,SKU0083,Homecare,0,5,0,2.6356020239943123
2026-01-26,ST010,SKU0083,Homecare,0,3,3,1.4731326403609457
2026-01-27,ST010,SKU0083,Homecare,0,1,3,1.702906161448444
2026-01-28,ST010,SKU0083,Homecare,0,1,2,1.951787348083618
2026-01-29,ST010,SKU0083,Homecare,0,3,3,2.2461247299363274
2026-01-30,ST010,SKU0083,Homecare,0,2,4,2.5190878864404382
2026-01-03,ST010,SKU0084,Homecare,0,1,2,3.064395449061751
2026-01-04,ST010,SKU0084,Homecare,0,2,7,3.160361877067512
2026-01-05,ST010,SKU0084,Homecare,0,1,3,1.8414699877068326
2026-01-06,ST010,SKU0084,Homecare,0,5,0,1.938864168403905
2026-01-07,ST010,SKU0084,Homecare,0,4,0,2.4163503671089175
2026-01-08,ST010,SKU0084,Homecare,0,1,4,2.9807148448608185
2026-01-09,ST010,SKU0084,Homecare,0,0,2,2.950105721493153
2026-01-10,ST010,SKU0084,Homecare,0,1,2,2.9548620725540364
2026-01-11,ST010,SKU0084,Homecare,0,4,7,3.1779408575371955
2026-01-12,ST010,SKU0084,Homecare,0,1,3,2.176253761200555
2026-01-13,ST010,SKU0084,Homecare,0,4,0,2.3858846738653585
2026-01-14,ST010,SKU0084,Homecare,0,5,0,2.537814955294036
2026-01-15,ST010,SKU0084,Homecare,0,2,4,2.7457353516828156
2026-01-16,ST010,SKU0084,Homecare,0,2,2,3.066291788385978
2026-01-17,ST010,SKU0084,Homecare,0,0,2,3.511919504371387
2026-01-18,ST010,SKU0084,Homecare,0,3,7,3.5781460499020543
2026-01-19,ST010,SKU0084,Homecare,0,3,3,2.2626634293980863
2026-01-20,ST010,SKU0084,Homecare,0,3,0,2.632965022563816
2026-01-21,ST010,SKU0084,Homecare,0,0,0,2.769172270978598
2026-01-22,ST010,SKU0084,Homecare,0,8,4,2.6086447019085957
2026-01-23,ST010,SKU0084,Homecare,0,4,2,2.8768043260887057
2026-01-24,ST010,SKU0084,Homecare,0,2,2,3.26622519101288
2026-01-25,ST010,SKU0084,Homecare,0,4,7,3.715985523242041
2026-01-26,ST010,SKU0084,Homecare,0,2,3,2.5895902324425712
2026-01-27,ST010,SKU0084,Homecare,0,2,0,2.69890090721544
2026-01-28,ST010,SKU0084,Homecare,0,0,0,2.791385786226723
2026-01-29,ST010,SKU0084,Homecare,0,2,4,2.968553036451071
2026-01-30,ST010,SKU0084,Homecare,0,8,2,3.067624409630923
2026-01-03,ST010,SKU0085,Grocery,0,31,7,9.343152958924817
2026-01-04,ST010,SKU0085,Grocery,0,20,20,11.360356427550375
2026-01-05,ST010,SKU0085,Grocery,0,22,6,3.499832700627479
2026-01-06,ST010,SKU0085,Grocery,0,7,8,2.2481519024263648
2026-01-07,ST010,SKU0085,Grocery,0,7,11,1.8947807689613185
2026-01-08,ST010,SKU0085,Grocery,0,17,17,4.021177963019294
2026-01-09,ST010,SKU0085,Grocery,0,6,13,5.870923836424671
2026-01-10,ST010,SKU0085,Grocery,0,9,7,8.146556748251909
2026-01-11,ST010,SKU0085,Grocery,0,15,20,10.593236474391952
2026-01-12,ST010,SKU0085,Grocery,0,15,6,6.192087390193226
2026-01-13,ST010,SKU0085,Grocery,0,10,8,6.4290677984284965
2026-01-14,ST010,SKU0085,Grocery,0,17,11,6.1415469706054875
2026-01-15,ST010,SKU0085,Grocery,0,7,17,7.160730872303294
2026-01-16,ST010,SKU0085,Grocery,0,17,13,7.673672376596814
2026-01-17,ST010,SKU0085,Grocery,0,4,7,8.219944430678446
2026-01-18,ST010,SKU0085,Grocery,0,25,20,9.255831479518164
2026-01-19,ST010,SKU0085,Grocery,0,1,6,5.564120874128308
2026-01-20,ST010,SKU0085,Grocery,0,7,8,6.031451678289496
2026-01-21,ST010,SKU0085,Grocery,0,11,11,8.606511886461602
2026-01-22,ST010,SKU0085,Grocery,0,17,17,10.019810886843594
2026-01-23,ST010,SKU0085,Grocery,0,9,13,10.959395598688431
2026-01-24,ST010,SKU0085,Grocery,0,20,7,11.05674407853503
2026-01-25,ST010,SKU0085,Grocery,0,27,20,12.54133452636736
2026-01-26,ST010,SKU0085,Grocery,0,8,6,6.1549958510606615
2026-01-27,ST010,SKU0085,Grocery,0,10,8,3.6803328936396262
2026-01-28,ST010,SKU0085,Grocery,0,3,11,4.506354947316865
2026-01-29,ST010,SKU0085,Grocery,0,11,17,6.697989316884586
2026-01-30,ST010,SKU0085,Grocery,0,10,13,8.75788319973562
2026-01-03,ST010,SKU0086,Personalcare,0,1,5,1.599672077148934
2026-01-04,ST010,SKU0086,Personalcare,0,1,7,1.895626645207699
2026-01-05,ST010,SKU0086,Personalcare,0,1,5,0.7405426579004528
2026-01-06,ST010,SKU0086,Personalcare,0,2,7,0.8542130044442202
2026-01-07,ST010,SKU0086,Personalcare,0,2,2,0.9385094891860382
2026-01-08,ST010,SKU0086,Personalcare,0,1,4,1.0216132302888703
2026-01-09,ST010,SKU0086,Personalcare,0,5,2,1.3303124373012172
2026-01-10,ST010,SKU0086,Personalcare,0,2,5,1.4954814124023947
2026-01-11,ST010,SKU0086,Personalcare,0,6,7,1.972322971331809
2026-01-12,ST010,SKU0086,Personalcare,0,6,5,0.7135398223137837
2026-01-13,ST010,SKU0086,Personalcare,0,2,7,0.8712357812677247
2026-01-14,ST010,SKU0086,Personalcare,0,6,2,1.3545427302227555
2026-01-15,ST010,SKU0086,Personalcare,0,4,4,1.401000040354641
2026-01-16,ST010,SKU0086,Personalcare,0,1,2,1.4481700844670722
2026-01-17,ST010,SKU0086,Personalcare,0,0,5,2.0377026888213705
2026-01-18,ST010,SKU0086,Personalcare,0,6,7,2.215173242896397
2026-01-19,ST010,SKU0086,Personalcare,0,2,5,0.5066671411775454
2026-01-20,ST010,SKU0086,Personalcare,0,3,7,1.1101302612032597
2026-01-21,ST010,SKU0086,Personalcare,0,3,2,1.1813131963272623
2026-01-22,ST010,SKU0086,Personalcare,0,3,4,1.2946970153504858
2026-01-23,ST010,SKU0086,Personalcare,0,4,2,1.5680782507126527
2026-01-24,ST010,SKU0086,Personalcare,0,0,5,1.7487466249708703
2026-01-25,ST010,SKU0086,Personalcare,0,10,7,2.0266385447654454
2026-01-26,ST010,SKU0086,Personalcare,0,7,5,0.6269819951752691
2026-01-27,ST010,SKU0086,Personalcare,0,2,7,1.0747185412158549
2026-01-28,ST010,SKU0086,Personalcare,0,6,2,1.7553780528151455
2026-01-29,ST010,SKU0086,Personalcare,0,5,4,1.6310362320995249
2026-01-30,ST010,SKU0086,Personalcare,0,5,2,1.8477623215898284
2026-01-03,ST010,SKU0087,Homecare,0,4,5,3.785865421862684
2026-01-04,ST010,SKU0087,Homecare,0,5,7,3.949808457838807
2026-01-05,ST010,SKU0087,Homecare,0,3,4,2.6563210837296474
2026-01-06,ST010,SKU0087,Homecare,0,2,4,2.888834977648952
2026-01-07,ST010,SKU0087,Homecare,0,9,2,3.081436460499941
2026-01-08,ST010,SKU0087,Homecare,0,2,1,3.1249356289176533
2026-01-09,ST010,SKU0087,Homecare,0,5,5,3.364890744523752
2026-01-10,ST010,SKU0087,Homecare,0,1,5,3.5757053814428996
2026-01-11,ST010,SKU0087,Homecare,0,3,7,3.800335139676198
2026-01-12,ST010,SKU0087,Homecare,0,1,4,2.5696510867816698
2026-01-13,ST010,SKU0087,Homecare,0,3,4,2.7570065860182646
2026-01-14,ST010,SKU0087,Homecare,0,4,2,2.8454697255034866
2026-01-15,ST010,SKU0087,Homecare,0,6,1,3.0604794021711794
2026-01-16,ST010,SKU0087,Homecare,0,6,5,3.201991216588911
2026-01-17,ST010,SKU0087,Homecare,0,4,5,3.331782827320862
2026-01-18,ST010,SKU0087,Homecare,0,0,7,3.5453991014930906
2026-01-19,ST010,SKU0087,Homecare,0,2,4,2.299592756379962
2026-01-20,ST010,SKU0087,Homecare,0,3,4,2.52528720450846
2026-01-21,ST010,SKU0087,Homecare,0,1,2,2.7391871854631047
2026-01-22,ST010,SKU0087,Homecare,0,3,1,2.897751800168919
2026-01-23,ST010,SKU0087,Homecare,0,0,5,2.9806055226044417
2026-01-24,ST010,SKU0087,Homecare,0,0,5,3.1349926806224024
2026-01-25,ST010,SKU0087,Homecare,0,3,7,3.4143494778332553
2026-01-26,ST010,SKU0087,Homecare,0,2,4,2.2451037365471875
2026-01-27,ST010,SKU0087,Homecare,0,4,4,2.501603390613365
2026-01-28,ST010,SKU0087,Homecare,0,0,2,2.7204882703043225
2026-01-29,ST010,SKU0087,Homecare,0,4,1,2.9694671011364138
2026-01-30,ST010,SKU0087,Homecare,0,7,5,3.1138246259782596
2026-01-03,ST010,SKU0088,Dairy,0,10,7,10.532848289143718
2026-01-04,ST010,SKU0088,Dairy,0,8,10,11.059308431993538
2026-01-05,ST010,SKU0088,Dairy,0,23,9,9.563087873289328
2026-01-06,ST010,SKU0088,Dairy,0,3,12,7.947688083577582
2026-01-07,ST010,SKU0088,Dairy,0,3,4,9.590629242734945
2026-01-08,ST010,SKU0088,Dairy,0,3,24,10.871573845751172
2026-01-09,ST010,SKU0088,Dairy,0,6,9,10.582887177437915
2026-01-10,ST010,SKU0088,Dairy,0,17,7,10.432817311247597
2026-01-11,ST010,SKU0088,Dairy,0,14,10,9.115758293340429
2026-01-12,ST010,SKU0088,Dairy,0,3,9,8.79043991140098
2026-01-13,ST010,SKU0088,Dairy,0,4,12,9.921419805891412
2026-01-14,ST010,SKU0088,Dairy,0,9,4,9.898757657132837
2026-01-15,ST010,SKU0088,Dairy,0,8,24,9.839008289209733
2026-01-16,ST010,SKU0088,Dairy,0,12,9,10.732098036489832
2026-01-17,ST010,SKU0088,Dairy,0,12,7,11.287691903334679
2026-01-18,ST010,SKU0088,Dairy,0,8,10,11.778119200090032
2026-01-19,ST010,SKU0088,Dairy,0,3,9,10.33176685026995
2026-01-20,ST010,SKU0088,Dairy,0,6,12,11.260483250701567
2026-01-21,ST010,SKU0088,Dairy,0,2,4,11.574018108891458
2026-01-22,ST010,SKU0088,Dairy,0,12,24,11.759366159041832
2026-01-23,ST010,SKU0088,Dairy,0,16,9,10.83916257565706
2026-01-24,ST010,SKU0088,Dairy,0,12,7,10.391096097015899
2026-01-25,ST010,SKU0088,Dairy,0,11,10,10.988808853375934
2026-01-26,ST010,SKU0088,Dairy,0,3,9,9.298696336097034
2026-01-27,ST010,SKU0088,Dairy,0,4,12,10.651997344559419
2026-01-28,ST010,SKU0088,Dairy,0,8,4,10.317531595064217
2026-01-29,ST010,SKU0088,Dairy,0,11,24,11.172302290121875
2026-01-30,ST010,SKU0088,Dairy,0,5,9,11.138266714760201
2026-01-03,ST010,SKU0089,Beverages,0,11,7,6.373066142286744
2026-01-04,ST010,SKU0089,Beverages,0,5,10,5.731663974588937
2026-01-05,ST010,SKU0089,Beverages,0,7,5,5.11200184954932
2026-01-06,ST010,SKU0089,Beverages,0,11,4,5.129193401294209
2026-01-07,ST010,SKU0089,Beverages,0,3,12,4.716970508575078
2026-01-08,ST010,SKU0089,Beverages,0,2,5,5.526767373627506
2026-01-09,ST010,SKU0089,Beverages,0,5,0,5.853892307744279
2026-01-10,ST010,SKU0089,Beverages,0,2,7,5.8697240971816385
2026-01-11,ST010,SKU0089,Beverages,0,2,10,6.388367388243541
2026-01-12,ST010,SKU0089,Beverages,0,1,5,5.315325777815772
2026-01-13,ST010,SKU0089,Beverages,0,6,4,5.493598058553874
2026-01-14,ST010,SKU0089,Beverages,0,6,12,5.520884832523041
2026-01-15,ST010,SKU0089,Beverages,0,12,5,5.582576127249394
2026-01-16,ST010,SKU0089,Beverages,0,6,0,5.11096555423281
2026-01-17,ST010,SKU0089,Beverages,0,6,7,6.1825261378431815
2026-01-18,ST010,SKU0089,Beverages,0,8,10,6.289005367197953
2026-01-19,ST010,SKU0089,Beverages,0,5,5,5.213187325762099
2026-01-20,ST010,SKU0089,Beverages,0,11,4,5.721179540118828
2026-01-21,ST010,SKU0089,Beverages,0,4,12,5.477245559538945
2026-01-22,ST010,SKU0089,Beverages,0,3,5,5.931930970282343
2026-01-23,ST010,SKU0089,Beverages,0,14,0,6.284619168971468
2026-01-24,ST010,SKU0089,Beverages,0,3,7,5.550622265508806
2026-01-25,ST010,SKU0089,Beverages,0,3,10,6.4984068684414416
2026-01-26,ST010,SKU0089,Beverages,0,6,5,5.6473143571996545
2026-01-27,ST010,SKU0089,Beverages,0,4,4,5.4800033108472315
2026-01-28,ST010,SKU0089,Beverages,0,6,12,5.901206791761403
2026-01-29,ST010,SKU0089,Beverages,0,4,5,6.116710934911779
2026-01-30,ST010,SKU0089,Beverages,0,7,0,6.2643281202314025
2026-01-03,ST010,SKU0090,Beverages,0,4,5,5.068301858840577
2026-01-04,ST010,SKU0090,Beverages,0,5,7,5.634395900400703
2026-01-05,ST010,SKU0090,Beverages,0,20,3,3.1143210570501694
2026-01-06,ST010,SKU0090,Beverages,0,7,14,0.6574193682341765
2026-01-07,ST010,SKU0090,Beverages,0,1,7,3.234219808398553
2026-01-08,ST010,SKU0090,Beverages,0,3,11,4.751340132899811
2026-01-09,ST010,SKU0090,Beverages,0,2,4,5.173663594674437
2026-01-10,ST010,SKU0090,Beverages,0,8,5,6.414943958906864
2026-01-11,ST010,SKU0090,Beverages,0,11,7,5.711734070916091
2026-01-12,ST010,SKU0090,Beverages,0,3,3,2.0679998638946593
2026-01-13,ST010,SKU0090,Beverages,0,9,14,3.9867318268877074
2026-01-14,ST010,SKU0090,Beverages,0,7,7,3.681587330995752
2026-01-15,ST010,SKU0090,Beverages,0,6,11,4.299029019540926
2026-01-16,ST010,SKU0090,Beverages,0,9,4,5.081641365679001
2026-01-17,ST010,SKU0090,Beverages,0,7,5,4.858524351560803
2026-01-18,ST010,SKU0090,Beverages,0,0,7,5.144102693279821
2026-01-19,ST010,SKU0090,Beverages,0,11,3,4.25724011881433
2026-01-20,ST010,SKU0090,Beverages,0,16,14,2.5626926209693206
2026-01-21,ST010,SKU0090,Beverages,0,3,7,1.7517524948197085
2026-01-22,ST010,SKU0090,Beverages,0,0,11,3.837535414747016
2026-01-23,ST010,SKU0090,Beverages,0,7,4,4.147418276849839
2026-01-24,ST010,SKU0090,Beverages,0,12,5,3.740175232543809
2026-01-25,ST010,SKU0090,Beverages,0,10,7,3.5292430563051678
2026-01-26,ST010,SKU0090,Beverages,0,12,3,1.5127739197452446
2026-01-27,ST010,SKU0090,Beverages,0,12,14,0.7098349300172444
2026-01-28,ST010,SKU0090,Beverages,0,5,7,1.8588200089378724
2026-01-29,ST010,SKU0090,Beverages,0,7,11,3.7412369855470473
2026-01-30,ST010,SKU0090,Beverages,0,4,4,4.2944794237479815
2026-01-03,ST011,SKU0001,Personalcare,0,14,8,6.265456833320602
2026-01-04,ST011,SKU0001,Personalcare,0,6,9,6.554919123589602
2026-01-05,ST011,SKU0001,Personalcare,0,4,9,4.241964609075489
2026-01-06,ST011,SKU0001,Personalcare,0,6,3,4.088146168065156
2026-01-07,ST011,SKU0001,Personalcare,0,6,7,4.7937576396676445
2026-01-08,ST011,SKU0001,Personalcare,0,9,5,5.003766646203321
2026-01-09,ST011,SKU0001,Personalcare,0,3,10,5.841248839238554
2026-01-10,ST011,SKU0001,Personalcare,0,3,8,6.17590652604035
2026-01-11,ST011,SKU0001,Personalcare,0,5,9,6.647412124752363
2026-01-12,ST011,SKU0001,Personalcare,0,6,9,5.092492764792517
2026-01-13,ST011,SKU0001,Personalcare,0,8,3,5.546075943559303
2026-01-14,ST011,SKU0001,Personalcare,0,7,7,5.924249682418754
2026-01-15,ST011,SKU0001,Personalcare,0,5,5,6.310013068314635
2026-01-16,ST011,SKU0001,Personalcare,0,13,10,6.247139022104848
2026-01-17,ST011,SKU0001,Personalcare,0,1,8,6.723903509959833
2026-01-18,ST011,SKU0001,Personalcare,0,3,9,5.921488519852049
2026-01-19,ST011,SKU0001,Personalcare,0,1,9,4.620555335196246
2026-01-20,ST011,SKU0001,Personalcare,0,5,3,5.081311270076313
2026-01-21,ST011,SKU0001,Personalcare,0,8,7,5.848651599633994
2026-01-22,ST011,SKU0001,Personalcare,0,9,5,6.207465228299711
2026-01-23,ST011,SKU0001,Personalcare,0,10,10,7.023177060426404
2026-01-24,ST011,SKU0001,Personalcare,0,3,8,6.763760414584018
2026-01-25,ST011,SKU0001,Personalcare,0,5,9,6.371505425359504
2026-01-26,ST011,SKU0001,Personalcare,0,12,9,4.624327007594465
2026-01-27,ST011,SKU0001,Personalcare,0,2,3,5.353210863102708
2026-01-28,ST011,SKU0001,Personalcare,0,13,7,4.942989679032621
2026-01-29,ST011,SKU0001,Personalcare,0,7,5,6.101611697493673
2026-01-30,ST011,SKU0001,Personalcare,0,4,10,5.992207138320662
2026-01-03,ST011,SKU0002,Homecare,0,9,4,6.401334232366255
2026-01-04,ST011,SKU0002,Homecare,0,6,8,6.970974520507727
2026-01-05,ST011,SKU0002,Homecare,0,3,3,5.794702451843316
2026-01-06,ST011,SKU0002,Homecare,0,9,1,5.751480593241056
2026-01-07,ST011,SKU0002,Homecare,0,4,2,6.0740874064720085
2026-01-08,ST011,SKU0002,Homecare,0,5,8,7.226568183782248
2026-01-09,ST011,SKU0002,Homecare,0,5,3,6.561283413688369
2026-01-10,ST011,SKU0002,Homecare,0,5,4,7.437827758719683
2026-01-11,ST011,SKU0002,Homecare,0,2,8,7.015867437820807
2026-01-12,ST011,SKU0002,Homecare,0,5,3,5.8419094866496355
2026-01-13,ST011,SKU0002,Homecare,0,3,1,6.543071852026032
2026-01-14,ST011,SKU0002,Homecare,0,2,2,5.902680196594215
2026-01-15,ST011,SKU0002,Homecare,0,4,8,6.071703921136212
2026-01-16,ST011,SKU0002,Homecare,0,14,3,6.006118636243761
2026-01-17,ST011,SKU0002,Homecare,0,8,4,5.744989670852366
2026-01-18,ST011,SKU0002,Homecare,0,4,8,5.853673116769349
2026-01-19,ST011,SKU0002,Homecare,0,4,3,5.755662926875235
2026-01-20,ST011,SKU0002,Homecare,0,4,1,5.547947578480285
2026-01-21,ST011,SKU0002,Homecare,0,7,2,5.574748607083322
2026-01-22,ST011,SKU0002,Homecare,0,2,8,5.996610756362376
2026-01-23,ST011,SKU0002,Homecare,0,4,3,7.310588065603685
2026-01-24,ST011,SKU0002,Homecare,0,11,4,6.292827370217809
2026-01-25,ST011,SKU0002,Homecare,0,19,8,5.589691978685706
2026-01-26,ST011,SKU0002,Homecare,0,11,3,4.928011674474028
2026-01-27,ST011,SKU0002,Homecare,0,5,1,5.622194896306424
2026-01-28,ST011,SKU0002,Homecare,0,2,2,6.293603022181446
2026-01-29,ST011,SKU0002,Homecare,0,1,8,5.574974495185204
2026-01-30,ST011,SKU0002,Homecare,0,9,3,6.020943748940862
2026-01-03,ST011,SKU0003,Snacks,0,11,26,13.532947509628878
2026-01-04,ST011,SKU0003,Snacks,0,10,18,12.914801769140293
2026-01-05,ST011,SKU0003,Snacks,0,7,10,8.809301265024912
2026-01-06,ST011,SKU0003,Snacks,0,2,10,9.634297106281181
2026-01-07,ST011,SKU0003,Snacks,0,7,12,10.780460917690807
2026-01-08,ST011,SKU0003,Snacks,0,10,13,10.86923702305581
2026-01-09,ST011,SKU0003,Snacks,0,5,9,11.113395233757057
2026-01-10,ST011,SKU0003,Snacks,0,17,26,11.950054255180167
2026-01-11,ST011,SKU0003,Snacks,0,7,18,12.404500070948071
2026-01-12,ST011,SKU0003,Snacks,0,11,10,9.37052567309525
2026-01-13,ST011,SKU0003,Snacks,0,7,10,9.911049992517867
2026-01-14,ST011,SKU0003,Snacks,0,10,12,10.670100273797894
2026-01-15,ST011,SKU0003,Snacks,0,16,13,11.155869781176968
2026-01-16,ST011,SKU0003,Snacks,0,18,9,11.729449742548564
2026-01-17,ST011,SKU0003,Snacks,0,17,26,12.407066266923138
2026-01-18,ST011,SKU0003,Snacks,0,4,18,13.07865368854151
2026-01-19,ST011,SKU0003,Snacks,0,14,10,10.451393218412639
2026-01-20,ST011,SKU0003,Snacks,0,12,10,10.474421987685641
2026-01-21,ST011,SKU0003,Snacks,0,15,12,11.18466102334111
2026-01-22,ST011,SKU0003,Snacks,0,4,13,11.592970736075198
2026-01-23,ST011,SKU0003,Snacks,0,4,9,12.812803216811336
2026-01-24,ST011,SKU0003,Snacks,0,18,26,13.04279965626574
2026-01-25,ST011,SKU0003,Snacks,0,15,18,12.996671639875807
2026-01-26,ST011,SKU0003,Snacks,0,12,10,9.749236434159641
2026-01-27,ST011,SKU0003,Snacks,0,11,10,10.45180672430083
2026-01-28,ST011,SKU0003,Snacks,0,11,12,11.055312228609555
2026-01-29,ST011,SKU0003,Snacks,0,13,13,11.55224592042395
2026-01-30,ST011,SKU0003,Snacks,0,12,9,12.045260709031865
2026-01-03,ST011,SKU0004,Snacks,0,15,11,9.604971778575422
2026-01-04,ST011,SKU0004,Snacks,0,11,13,9.995773409188626
2026-01-05,ST011,SKU0004,Snacks,0,16,10,7.435664424263867
2026-01-06,ST011,SKU0004,Snacks,0,11,4,8.757630201620731
2026-01-07,ST011,SKU0004,Snacks,0,13,13,8.65693958121311
2026-01-08,ST011,SKU0004,Snacks,0,11,18,8.513207016034134
2026-01-09,ST011,SKU0004,Snacks,0,17,10,9.579428229807753
2026-01-10,ST011,SKU0004,Snacks,0,34,11,9.679554280006123
2026-01-11,ST011,SKU0004,Snacks,0,16,13,10.893293222515846
2026-01-12,ST011,SKU0004,Snacks,0,7,10,7.999788580462937
2026-01-13,ST011,SKU0004,Snacks,0,9,4,8.677145225186942
2026-01-14,ST011,SKU0004,Snacks,0,6,13,8.817956762537422
