date,store_id,sku_id,region,city_tier,store_size,category_x,price,cost,shelf_life_days,moq_units,on_hand_open,receipts_units,on_hand_close,stockout_flag,days_of_cover,region_repl,city_tier_repl,store_size_repl,category_repl,price_repl,cost_repl,shelf_life_days_repl,moq_units_repl,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,safety_stock,reorder_point,recommended_order_qty,on_hand_units,category_y,forecast_avg_daily_demand,forecast_28d_units,category,projected_days_to_zero,doh_threshold,risk_flag,recommended_action
2026-01-30,ST016,SKU0045,North,3,S,Beverages,143.39,82.59,424,24,0,0,0.0,1,0.0,North,3,S,Beverages,143.39,82.59,424,24,5.8036,4.2658,7.0,0.95,18.6223,59.2473,99.8723,0.0,Beverages,2.7591524588806036,77.2562688486569,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0044,North,3,S,Grocery,249.93,150.77,15,24,0,0,0.0,1,0.0,North,3,S,Grocery,249.93,150.77,15,24,10.4643,6.8036,7.0,0.95,29.7012,102.9512,94.1786,0.0,Grocery,7.254933482986793,203.1381375236302,Grocery,0.0,9.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0054,North,3,S,Beverages,455.7,344.54,668,6,0,0,0.0,1,0.0,North,3,S,Beverages,455.7,344.54,668,6,5.0357,3.5418,7.0,0.95,15.4616,50.7116,85.9616,0.0,Beverages,3.4702605780611635,97.16729618571257,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0067,North,3,S,Beverages,202.27,150.66,595,24,0,0,0.0,1,0.0,North,3,S,Beverages,202.27,150.66,595,24,5.75,4.5457,7.0,0.95,19.8443,60.0943,100.3443,0.0,Beverages,2.77960274994534,77.82887699846953,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0017,North,3,S,Beverages,360.09,212.74,402,6,0,0,0.0,1,0.0,North,3,S,Beverages,360.09,212.74,402,6,4.1964,3.3271,7.0,0.95,14.5246,43.8996,73.2746,0.0,Beverages,3.057044279675254,85.59723983090711,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0015,North,3,S,Beverages,267.8,210.4,548,12,0,0,0.0,1,0.0,North,3,S,Beverages,267.8,210.4,548,12,6.0893,4.1616,7.0,0.95,18.1675,60.7925,103.4175,0.0,Beverages,2.253059667146258,63.08567068009523,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0078,West,2,S,Dairy,152.86,91.65,9,12,0,0,0.0,1,0.0,West,2,S,Dairy,152.86,91.65,9,12,8.0179,5.1186,7.0,0.97,25.4598,81.5848,43.2964,0.0,Dairy,5.059750379790688,141.67301063413927,Dairy,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0077,West,2,S,Grocery,250.37,146.03,9,48,0,0,0.0,1,0.0,West,2,S,Grocery,250.37,146.03,9,48,10.5536,5.9235,7.0,0.95,25.859,99.734,56.9893,0.0,Grocery,7.1130765367770055,199.16614302975614,Grocery,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0076,West,2,S,Homecare,219.6,134.25,457,6,0,0,0.0,1,0.0,West,2,S,Homecare,219.6,134.25,457,6,2.2679,1.7002,7.0,0.95,7.4221,23.2971,39.1721,0.0,Homecare,2.849902594393105,79.79727264300695,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0075,West,2,S,Snacks,565.89,447.02,316,6,0,0,0.0,1,0.0,West,2,S,Snacks,565.89,447.02,316,6,6.5179,3.7172,7.0,0.94,15.2441,60.8691,106.4941,0.0,Snacks,4.371168912301385,122.39272954443878,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0074,West,2,S,Grocery,133.11,99.08,10,6,0,0,0.0,1,0.0,West,2,S,Grocery,133.11,99.08,10,6,10.0357,6.2667,7.0,0.95,27.3572,97.6072,60.2143,0.0,Grocery,13.769909956223307,385.5574787742526,Grocery,0.0,6.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0073,West,2,S,Dairy,218.86,148.35,9,12,0,0,0.0,1,0.0,West,2,S,Dairy,218.86,148.35,9,12,7.5,4.1076,7.0,0.97,20.4315,72.9315,40.5,0.0,Dairy,4.934352626587611,138.1618735444531,Dairy,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0072,West,2,S,Snacks,141.67,112.9,585,24,0,0,0.0,1,0.0,West,2,S,Snacks,141.67,112.9,585,24,7.125,4.0589,7.0,0.94,16.6454,66.5204,116.3954,0.0,Snacks,3.69833165509325,103.553286342611,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0071,West,2,S,Grocery,205.93,145.23,21,24,0,0,0.0,1,0.0,West,2,S,Grocery,205.93,145.23,21,24,11.7321,8.1698,7.0,0.95,35.665,117.79,147.825,0.0,Grocery,9.257262806030102,259.2033585688429,Grocery,0.0,12.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0070,West,2,S,Personalcare,160.16,93.42,414,48,0,0,0.0,1,0.0,West,2,S,Personalcare,160.16,93.42,414,48,2.8036,2.2273,7.0,0.95,9.7231,29.3481,48.9731,0.0,Personalcare,3.5476971248796803,99.33551949663105,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0069,West,2,S,Grocery,101.88,60.1,12,24,0,0,0.0,1,0.0,West,2,S,Grocery,101.88,60.1,12,24,11.5,7.6918,7.0,0.95,33.5784,114.0784,82.8,0.0,Grocery,8.19389375294174,229.42902508236872,Grocery,0.0,7.199999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0068,West,2,S,Snacks,197.18,129.08,608,24,0,0,0.0,1,0.0,West,2,S,Snacks,197.18,129.08,608,24,6.9107,4.2865,7.0,0.94,17.5784,65.9534,114.3284,0.0,Snacks,6.232176445672583,174.50094047883232,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0067,West,2,S,Beverages,202.27,150.66,595,24,0,0,0.0,1,0.0,West,2,S,Beverages,202.27,150.66,595,24,6.3393,4.1485,7.0,0.95,18.1102,62.4852,106.8602,0.0,Beverages,1.488041834476877,41.665171365352556,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0066,West,2,S,Snacks,172.56,134.25,413,12,0,0,0.0,1,0.0,West,2,S,Snacks,172.56,134.25,413,12,6.8036,4.0381,7.0,0.94,16.5599,64.1849,111.8099,0.0,Snacks,6.98879083289157,195.68614332096396,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0065,West,2,S,Personalcare,562.0,376.59,259,12,0,0,0.0,1,0.0,West,2,S,Personalcare,562.0,376.59,259,12,3.4107,2.8076,7.0,0.95,12.2567,36.1317,60.0067,0.0,Personalcare,0.262135454415896,7.339792723645088,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0064,West,2,S,Personalcare,275.48,165.23,651,24,0,0,0.0,1,0.0,West,2,S,Personalcare,275.48,165.23,651,24,2.875,2.2406,7.0,0.95,9.7815,29.9065,50.0315,0.0,Personalcare,2.327398585138915,65.16716038388962,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0063,West,2,S,Personalcare,415.87,323.39,227,12,0,0,0.0,1,0.0,West,2,S,Personalcare,415.87,323.39,227,12,3.3571,2.6453,6.0,0.95,10.6912,30.8341,54.3341,0.0,Personalcare,1.3917716787031833,38.969607003689134,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0062,West,2,S,Grocery,180.3,130.54,8,48,0,0,0.0,1,0.0,West,2,S,Grocery,180.3,130.54,8,48,11.5714,8.0178,7.0,0.95,35.0018,116.0018,55.5429,0.0,Grocery,8.532870284129233,238.9203679556185,Grocery,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0061,West,2,S,Dairy,470.34,372.55,15,6,0,0,0.0,1,0.0,West,2,S,Dairy,470.34,372.55,15,6,7.4643,5.4505,7.0,0.97,27.1108,79.3608,67.1786,0.0,Dairy,4.606546686694771,128.9833072274536,Dairy,0.0,9.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0060,West,2,S,Grocery,256.15,154.08,11,12,0,0,0.0,1,0.0,West,2,S,Grocery,256.15,154.08,11,12,9.6607,6.2937,7.0,0.95,27.4749,95.0999,63.7607,0.0,Grocery,21.018301409923605,588.512439477861,Grocery,0.0,6.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0059,West,2,S,Personalcare,301.35,195.91,571,12,0,0,0.0,1,0.0,West,2,S,Personalcare,301.35,195.91,571,12,3.5714,2.8722,7.0,0.95,12.5384,37.5384,62.5384,0.0,Personalcare,2.158762871248565,60.44536039495982,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0058,West,2,S,Snacks,630.86,470.86,217,24,0,0,0.0,1,0.0,West,2,S,Snacks,630.86,470.86,217,24,6.1964,3.4241,7.0,0.94,14.0419,57.4169,100.7919,0.0,Snacks,6.1638627111759225,172.58815591292583,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0079,West,2,S,Personalcare,275.32,172.46,624,24,0,0,0.0,1,0.0,West,2,S,Personalcare,275.32,172.46,624,24,2.8929,2.3716,7.0,0.95,10.3534,30.6034,50.8534,0.0,Personalcare,4.168979595296261,116.73142866829531,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0080,West,2,S,Beverages,274.14,180.06,690,48,0,0,0.0,1,0.0,West,2,S,Beverages,274.14,180.06,690,48,5.9643,3.4744,7.0,0.95,15.1674,56.9174,98.6674,0.0,Beverages,5.065128673938702,141.82360287028365,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0081,West,2,S,Personalcare,338.86,198.84,363,48,0,0,0.0,1,0.0,West,2,S,Personalcare,338.86,198.84,363,48,3.4821,2.9356,7.0,0.95,12.8154,37.1904,61.5654,0.0,Personalcare,2.4441521623774882,68.43626054656967,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0082,West,2,S,Grocery,83.87,51.35,17,6,0,0,0.0,1,0.0,West,2,S,Grocery,83.87,51.35,17,6,9.9464,5.5805,7.0,0.95,24.3618,93.9868,101.4536,0.0,Grocery,10.35985272959836,290.0758764287541,Grocery,0.0,10.2,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0014,North,3,S,Snacks,96.69,78.43,238,12,0,0,0.0,1,0.0,North,3,S,Snacks,96.69,78.43,238,12,5.2679,3.7294,7.0,0.94,15.2941,52.1691,89.0441,0.0,Snacks,6.28369613823135,175.9434918704778,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0013,North,3,S,Beverages,243.97,135.84,569,6,0,0,0.0,1,0.0,North,3,S,Beverages,243.97,135.84,569,6,6.125,4.9472,3.0,0.95,14.1386,32.5136,75.3886,0.0,Beverages,9.050480522108648,253.41345461904217,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0012,North,3,S,Dairy,241.46,163.3,18,12,0,0,0.0,1,0.0,North,3,S,Dairy,241.46,163.3,18,12,7.5179,4.1995,7.0,0.97,20.8885,73.5135,81.1929,0.0,Dairy,5.006010274771019,140.16828769358852,Dairy,0.0,10.799999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0011,North,3,S,Beverages,243.15,160.71,295,6,0,0,0.0,1,0.0,North,3,S,Beverages,243.15,160.71,295,6,4.9643,4.0135,7.0,0.95,17.5207,52.2707,87.0207,0.0,Beverages,2.8762461192037563,80.53489133770518,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0010,North,3,S,Homecare,297.06,234.29,703,12,0,0,0.0,1,0.0,North,3,S,Homecare,297.06,234.29,703,12,2.5179,2.2319,7.0,0.95,9.7434,27.3684,44.9934,0.0,Homecare,1.2831999699549403,35.92959915873833,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0009,North,3,S,Homecare,213.23,128.36,585,12,0,0,0.0,1,0.0,North,3,S,Homecare,213.23,128.36,585,12,3.0179,2.3779,7.0,0.95,10.3805,31.5055,52.6305,0.0,Homecare,2.212909369530031,61.96146234684087,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0008,North,3,S,Beverages,488.51,393.32,507,12,0,0,0.0,1,0.0,North,3,S,Beverages,488.51,393.32,507,12,4.8929,3.3066,7.0,0.95,14.435,48.685,82.935,0.0,Beverages,4.956684542918261,138.7871672017113,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0007,North,3,S,Dairy,349.25,274.51,8,6,0,0,0.0,1,0.0,North,3,S,Dairy,349.25,274.51,8,6,7.6071,5.529,7.0,0.97,27.5014,80.7514,36.5143,0.0,Dairy,4.767634815337451,133.49377482944863,Dairy,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0006,North,3,S,Dairy,401.14,325.45,21,24,0,0,0.0,1,0.0,North,3,S,Dairy,401.14,325.45,21,24,7.5179,5.2674,7.0,0.97,26.1999,78.8249,94.725,0.0,Dairy,6.763060423971652,189.36569187120625,Dairy,0.0,12.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0005,North,3,S,Beverages,262.43,175.54,373,12,0,0,0.0,1,0.0,North,3,S,Beverages,262.43,175.54,373,12,5.1429,3.9563,7.0,0.95,17.271,53.271,89.271,0.0,Beverages,5.6054884044463025,156.95367532449646,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0016,North,3,S,Snacks,273.96,176.97,667,24,0,0,0.0,1,0.0,North,3,S,Snacks,273.96,176.97,667,24,6.6964,4.0132,7.0,0.94,16.458,63.333,110.208,0.0,Snacks,5.0797301480634385,142.23244414577627,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0004,North,3,S,Snacks,539.79,385.07,420,24,0,0,0.0,1,0.0,North,3,S,Snacks,539.79,385.07,420,24,5.4286,3.8887,7.0,0.94,15.9473,53.9473,91.9473,0.0,Snacks,3.6070753309971892,100.9981092679213,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0002,North,3,S,Homecare,372.13,210.62,536,12,0,0,0.0,1,0.0,North,3,S,Homecare,372.13,210.62,536,12,2.625,1.8641,7.0,0.95,8.1379,26.5129,44.8879,0.0,Homecare,2.1294708285505464,59.6251831994153,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0001,North,3,S,Personalcare,392.55,269.72,510,12,0,0,0.0,1,0.0,North,3,S,Personalcare,392.55,269.72,510,12,2.5179,1.6292,7.0,0.95,7.1122,24.7372,42.3622,0.0,Personalcare,3.676298834539098,102.93636736709475,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0090,West,2,S,Beverages,94.33,66.54,416,12,0,0,0.0,1,0.0,West,2,S,Beverages,94.33,66.54,416,12,6.4643,4.2639,3.0,0.95,12.1856,31.5785,76.8285,0.0,Beverages,2.1041168796153253,58.915272629229115,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0089,West,2,S,Beverages,378.75,224.18,338,6,0,0,0.0,1,0.0,West,2,S,Beverages,378.75,224.18,338,6,5.9464,3.882,7.0,0.95,16.9468,58.5718,100.1968,0.0,Beverages,5.3427970886114675,149.59831848112108,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0088,West,2,S,Dairy,197.58,157.72,19,12,0,0,0.0,1,0.0,West,2,S,Dairy,197.58,157.72,19,12,8.7679,6.4045,7.0,0.97,31.8562,93.2312,99.9536,0.0,Dairy,7.960274985034632,222.8876995809697,Dairy,0.0,11.4,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0087,West,2,S,Homecare,444.35,280.58,357,24,0,0,0.0,1,0.0,West,2,S,Homecare,444.35,280.58,357,24,2.9464,1.9579,7.0,0.95,8.5473,29.1723,49.7973,0.0,Homecare,0.891473501556086,24.961258043570407,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0086,West,2,S,Personalcare,260.86,193.32,339,24,0,0,0.0,1,0.0,West,2,S,Personalcare,260.86,193.32,339,24,2.7857,2.6403,7.0,0.95,11.5264,31.0264,50.5264,0.0,Personalcare,2.155554061901463,60.35551373324096,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0085,West,2,S,Grocery,128.53,101.26,8,24,0,0,0.0,1,0.0,West,2,S,Grocery,128.53,101.26,8,24,9.2321,6.4215,7.0,0.95,28.0331,92.6581,44.3143,0.0,Grocery,5.117530026457577,143.29084074081214,Grocery,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0084,West,2,S,Homecare,347.33,247.3,711,6,0,0,0.0,1,0.0,West,2,S,Homecare,347.33,247.3,711,6,2.7857,1.9699,7.0,0.95,8.5996,28.0996,47.5996,0.0,Homecare,1.0192518525291765,28.53905187081694,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST015,SKU0083,West,2,S,Homecare,225.32,154.19,474,6,0,0,0.0,1,0.0,West,2,S,Homecare,225.32,154.19,474,6,2.3571,1.7932,7.0,0.95,7.8282,24.3282,40.8282,0.0,Homecare,2.653087633916661,74.2864537496665,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST016,SKU0003,North,3,S,Snacks,220.56,169.92,396,48,0,0,0.0,1,0.0,North,3,S,Snacks,220.56,169.92,396,48,6.1429,4.3293,7.0,0.94,17.7541,60.7541,103.7541,0.0,Snacks,4.986063100838395,139.60976682347507,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST009,SKU0090,South,1,M,Beverages,94.33,66.54,416,12,0,0,0.0,1,0.0,South,1,M,Beverages,94.33,66.54,416,12,9.1071,6.0232,7.0,0.95,26.2943,90.0443,153.7943,0.0,Beverages,14.304208291615994,400.51783216524785,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST005,SKU0046,West,2,S,Beverages,306.0,234.69,375,24,0,0,0.0,1,0.0,West,2,S,Beverages,306.0,234.69,375,24,5.6071,4.3177,7.0,0.95,18.849,58.099,97.349,0.0,Beverages,4.47246371688247,125.22898407270917,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST009,SKU0088,South,1,M,Dairy,197.58,157.72,19,12,0,0,0.0,1,0.0,South,1,M,Dairy,197.58,157.72,19,12,12.8214,7.4787,7.0,0.97,37.1992,126.9492,146.1643,0.0,Dairy,10.691612831613885,299.3651592851888,Dairy,0.0,11.4,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST004,SKU0004,West,2,M,Snacks,539.79,385.07,420,24,0,0,0.0,1,0.0,West,2,M,Snacks,539.79,385.07,420,24,8.5893,4.6232,7.0,0.94,18.9592,79.0842,139.2092,0.0,Snacks,6.986570541437451,195.62397516024862,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST004,SKU0003,West,2,M,Snacks,220.56,169.92,396,48,0,0,0.0,1,0.0,West,2,M,Snacks,220.56,169.92,396,48,8.75,6.1237,7.0,0.94,25.1129,86.3629,147.6129,0.0,Snacks,3.609319950690945,101.06095861934645,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST004,SKU0002,West,2,M,Homecare,372.13,210.62,536,12,0,0,0.0,1,0.0,West,2,M,Homecare,372.13,210.62,536,12,3.0179,2.2197,7.0,0.95,9.69,30.815,51.94,0.0,Homecare,4.364741144208729,122.21275203784441,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST004,SKU0001,West,2,M,Personalcare,392.55,269.72,510,12,0,0,0.0,1,0.0,West,2,M,Personalcare,392.55,269.72,510,12,4.125,3.0988,7.0,0.95,13.5276,42.4026,71.2776,0.0,Personalcare,4.540094525647697,127.12264671813551,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0090,South,1,L,Beverages,94.33,66.54,416,12,0,0,0.0,1,0.0,South,1,L,Beverages,94.33,66.54,416,12,10.9821,7.1363,7.0,0.95,31.1535,108.0285,184.9035,0.0,Beverages,7.636264214120795,213.81539799538226,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0089,South,1,L,Beverages,378.75,224.18,338,6,0,0,0.0,1,0.0,South,1,L,Beverages,378.75,224.18,338,6,11.1071,8.796,7.0,0.95,38.399,116.149,193.899,0.0,Beverages,7.971739627823074,223.20870957904606,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0088,South,1,L,Dairy,197.58,157.72,19,12,0,0,0.0,1,0.0,South,1,L,Dairy,197.58,157.72,19,12,15.6964,9.5858,7.0,0.97,47.68,157.555,178.9393,0.0,Dairy,8.73028845636538,244.44807677823067,Dairy,0.0,11.4,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0087,South,1,L,Homecare,444.35,280.58,357,24,0,0,0.0,1,0.0,South,1,L,Homecare,444.35,280.58,357,24,3.8571,3.0477,7.0,0.95,13.3046,40.3046,67.3046,0.0,Homecare,4.142509152131546,115.99025625968329,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0086,South,1,L,Personalcare,260.86,193.32,339,24,0,0,0.0,1,0.0,South,1,L,Personalcare,260.86,193.32,339,24,5.4286,4.3687,7.0,0.95,19.0716,57.0716,95.0716,0.0,Personalcare,5.9839346064471854,167.5501689805212,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0085,South,1,L,Grocery,128.53,101.26,8,24,0,0,0.0,1,0.0,South,1,L,Grocery,128.53,101.26,8,24,21.0357,15.6111,7.0,0.95,68.1503,215.4003,100.9714,0.0,Grocery,12.702192649731197,355.6613941924735,Grocery,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0084,South,1,L,Homecare,347.33,247.3,711,6,0,0,0.0,1,0.0,South,1,L,Homecare,347.33,247.3,711,6,4.8929,3.7498,7.0,0.95,16.3697,50.6197,84.8697,0.0,Homecare,4.484205095002598,125.55774266007273,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0083,South,1,L,Homecare,225.32,154.19,474,6,0,0,0.0,1,0.0,South,1,L,Homecare,225.32,154.19,474,6,5.4643,3.1448,7.0,0.95,13.7285,51.9785,90.2285,0.0,Homecare,4.726438312673303,132.3402727548525,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0082,South,1,L,Grocery,83.87,51.35,17,6,0,0,0.0,1,0.0,South,1,L,Grocery,83.87,51.35,17,6,22.25,10.211,7.0,0.95,44.5758,200.3258,226.95,0.0,Grocery,12.943120271200266,362.40736759360743,Grocery,0.0,10.2,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0081,South,1,L,Personalcare,338.86,198.84,363,48,0,0,0.0,1,0.0,South,1,L,Personalcare,338.86,198.84,363,48,6.4464,4.3061,7.0,0.95,18.7983,63.9233,109.0483,0.0,Personalcare,4.693335119137821,131.41338333585898,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0080,South,1,L,Beverages,274.14,180.06,690,48,0,0,0.0,1,0.0,South,1,L,Beverages,274.14,180.06,690,48,11.3036,7.2837,7.0,0.95,31.7967,110.9217,190.0467,0.0,Beverages,16.354769637714384,457.93354985600274,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0079,South,1,L,Personalcare,275.32,172.46,624,24,0,0,0.0,1,0.0,South,1,L,Personalcare,275.32,172.46,624,24,6.2857,4.7009,7.0,0.95,20.5218,64.5218,108.5218,0.0,Personalcare,4.187006541328079,117.23618315718619,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0078,South,1,L,Dairy,152.86,91.65,9,12,0,0,0.0,1,0.0,South,1,L,Dairy,152.86,91.65,9,12,14.6964,7.8437,7.0,0.97,39.0149,141.8899,79.3607,0.0,Dairy,18.043122695809647,505.20743548267006,Dairy,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0077,South,1,L,Grocery,250.37,146.03,9,48,0,0,0.0,1,0.0,South,1,L,Grocery,250.37,146.03,9,48,21.5893,11.0186,7.0,0.95,48.1017,199.2267,116.5821,0.0,Grocery,21.024757530789394,588.693210862103,Grocery,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0076,South,1,L,Homecare,219.6,134.25,457,6,0,0,0.0,1,0.0,South,1,L,Homecare,219.6,134.25,457,6,3.9464,2.6726,7.0,0.95,11.667,39.292,66.917,0.0,Homecare,5.502762084363383,154.07733836217471,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0075,South,1,L,Snacks,565.89,447.02,316,6,0,0,0.0,1,0.0,South,1,L,Snacks,565.89,447.02,316,6,13.4821,8.7115,7.0,0.94,35.7252,130.1002,224.4752,0.0,Snacks,11.377270032041691,318.56356089716735,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0074,South,1,L,Grocery,133.11,99.08,10,6,0,0,0.0,1,0.0,South,1,L,Grocery,133.11,99.08,10,6,19.3214,12.2,7.0,0.95,53.259,188.509,115.9286,0.0,Grocery,25.89212562072895,724.9795173804106,Grocery,0.0,6.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST004,SKU0005,West,2,M,Beverages,262.43,175.54,373,12,0,0,0.0,1,0.0,West,2,M,Beverages,262.43,175.54,373,12,7.8929,4.5073,7.0,0.95,19.6765,74.9265,130.1765,0.0,Beverages,1.754788769645486,49.13408555007361,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST003,SKU0073,South,1,L,Dairy,218.86,148.35,9,12,0,0,0.0,1,0.0,South,1,L,Dairy,218.86,148.35,9,12,16.4643,11.1159,7.0,0.97,55.2904,170.5404,88.9071,0.0,Dairy,19.53289222542674,546.9209823119487,Dairy,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
