store_id,sku_id,inventory_date,region,city_tier,store_size,category,price,cost,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,z_value,safety_stock_calc,reorder_point_calc,target_days_of_cover,order_up_to_level,current_on_hand,days_of_cover_current,moq_units,shelf_life_days,max_storage_units,remaining_storage_capacity,should_reorder,recommended_order_qty_raw,recommended_order_qty,recommended_action,constraint_notes,recommended_order_cost_value,recommended_order_sales_value
ST010,SKU0055,2026-01-30,North,1,S,Grocery,249.91,142.93,11.5536,7.2812,7.0,0.95,1.65,31.78600333610377,112.66120333610377,14,193.53640333610375,0.0,0.0,12,18,1000,1000.0,True,193.53640333610375,125.0,Raise PO,Shelf-life cap applied,17866.25,31238.75
ST010,SKU0056,2026-01-30,North,1,S,Homecare,137.89,106.84,2.8036,2.3773,7.0,0.95,1.65,10.378078576459854,30.003278576459856,14,49.628478576459855,0.0,0.0,6,442,1000,1000.0,True,49.628478576459855,50.0,Raise PO,No constraint triggered,5342.0,6894.499999999999
ST010,SKU0057,2026-01-30,North,1,S,Beverages,121.62,95.92,7.1786,4.5889,7.0,0.95,1.65,20.032795515718096,70.2829955157181,18,149.2475955157181,0.0,0.0,24,648,1000,1000.0,True,149.2475955157181,150.0,Raise PO,No constraint triggered,14388.0,18243.0
ST010,SKU0058,2026-01-30,North,1,S,Snacks,630.86,470.86,7.1429,5.0684,7.0,0.94,1.55,20.785075214749646,70.78537521474965,21,170.78597521474964,0.0,0.0,24,217,1000,1000.0,True,170.78597521474964,171.0,Raise PO,No constraint triggered,80517.06,107877.06
ST010,SKU0059,2026-01-30,North,1,S,Personalcare,301.35,195.91,3.3571,2.9197,7.0,0.95,1.65,12.745920169810221,36.24562016981022,14,59.74532016981022,0.0,0.0,12,571,1000,1000.0,True,59.74532016981022,60.0,Raise PO,No constraint triggered,11754.6,18081.0
ST010,SKU0060,2026-01-30,North,1,S,Grocery,256.15,154.08,11.4643,7.5726,7.0,0.95,1.65,33.05810702397674,113.30820702397673,14,193.55830702397674,0.0,0.0,12,11,1000,1000.0,True,193.55830702397674,76.0,Raise PO,Shelf-life cap applied,11710.080000000002,19467.399999999998
ST010,SKU0061,2026-01-30,North,1,S,Dairy,470.34,372.55,8.9464,6.1004,7.0,0.97,1.88,30.343465640274644,92.96826564027465,5,75.07546564027464,0.0,0.0,6,15,1000,1000.0,True,75.07546564027464,76.0,Raise PO,No constraint triggered,28313.8,35745.84
ST010,SKU0062,2026-01-30,North,1,S,Grocery,180.3,130.54,10.5,6.6223,7.0,0.95,1.65,28.909582196984015,102.40958219698402,14,175.90958219698402,0.0,0.0,48,8,1000,1000.0,True,175.90958219698402,51.0,Raise PO,Shelf-life cap applied,6657.54,9195.300000000001
ST010,SKU0063,2026-01-30,North,1,S,Personalcare,415.87,323.39,3.5,3.0271,7.0,0.95,1.65,13.214773759643975,37.714773759643975,14,62.214773759643975,0.0,0.0,12,227,1000,1000.0,True,62.214773759643975,63.0,Raise PO,No constraint triggered,20373.57,26199.81
ST010,SKU0064,2026-01-30,North,1,S,Personalcare,275.48,165.23,3.9464,3.199,7.0,0.95,1.65,13.965201432757782,41.59000143275778,14,69.21480143275778,0.0,0.0,24,651,1000,1000.0,True,69.21480143275778,70.0,Raise PO,No constraint triggered,11566.099999999999,19283.600000000002
ST010,SKU0065,2026-01-30,North,1,S,Personalcare,562.0,376.59,3.0714,2.2145,7.0,0.95,1.65,9.667376859281685,31.167176859281685,14,52.66697685928169,0.0,0.0,12,259,1000,1000.0,True,52.66697685928169,53.0,Raise PO,No constraint triggered,19959.27,29786.0
ST010,SKU0066,2026-01-30,North,1,S,Snacks,172.56,134.25,8.0536,5.1041,7.0,0.94,1.55,20.931477863547407,77.3066778635474,21,190.0570778635474,0.0,0.0,12,413,1000,1000.0,True,190.0570778635474,191.0,Raise PO,No constraint triggered,25641.75,32958.96
ST010,SKU0067,2026-01-30,North,1,S,Beverages,202.27,150.66,6.4821,4.072,7.0,0.95,1.65,17.776273908780773,63.15097390878077,18,134.45407390878077,0.0,0.0,24,595,1000,1000.0,True,134.45407390878077,135.0,Raise PO,No constraint triggered,20339.1,27306.45
ST010,SKU0068,2026-01-30,North,1,S,Snacks,197.18,129.08,7.6429,5.4487,7.0,0.94,1.55,22.344653011326333,75.84495301132634,21,182.84555301132633,0.0,0.0,24,608,1000,1000.0,True,182.84555301132633,183.0,Raise PO,No constraint triggered,23621.640000000003,36083.94
ST010,SKU0069,2026-01-30,North,1,S,Grocery,101.88,60.1,12.875,8.1309,7.0,0.95,1.65,35.49535990297288,125.62035990297288,14,215.7453599029729,0.0,0.0,24,12,1000,1000.0,True,215.7453599029729,93.0,Raise PO,Shelf-life cap applied,5589.3,9474.84
ST010,SKU0070,2026-01-30,North,1,S,Personalcare,160.16,93.42,3.0536,2.2435,7.0,0.95,1.65,9.793976059516126,31.169176059516126,14,52.544376059516125,0.0,0.0,48,414,1000,1000.0,True,52.544376059516125,53.0,Raise PO,No constraint triggered,4951.26,8488.48
ST010,SKU0071,2026-01-30,North,1,S,Grocery,205.93,145.23,11.9643,7.6988,7.0,0.95,1.65,33.60903181947972,117.35913181947973,14,201.10923181947973,0.0,0.0,24,21,1000,1000.0,True,201.10923181947973,151.0,Raise PO,Shelf-life cap applied,21929.73,31095.43
ST010,SKU0072,2026-01-30,North,1,S,Snacks,141.67,112.9,7.4821,4.9175,7.0,0.94,1.55,20.166247211848194,72.54094721184819,21,177.2903472118482,0.0,0.0,24,585,1000,1000.0,True,177.2903472118482,178.0,Raise PO,No constraint triggered,20096.2,25217.26
ST010,SKU0073,2026-01-30,North,1,S,Dairy,218.86,148.35,8.8929,5.6268,7.0,0.97,1.88,27.987773336944688,90.23807333694468,5,72.45227333694469,0.0,0.0,12,9,1000,1000.0,True,72.45227333694469,49.0,Raise PO,Shelf-life cap applied,7269.15,10724.140000000001
ST010,SKU0074,2026-01-30,North,1,S,Grocery,133.11,99.08,9.8036,4.6687,7.0,0.95,1.65,20.38116159084597,89.00636159084596,14,157.63156159084596,0.0,0.0,6,10,1000,1000.0,True,157.63156159084596,59.0,Raise PO,Shelf-life cap applied,5845.72,7853.490000000001
ST010,SKU0075,2026-01-30,North,1,S,Snacks,565.89,447.02,6.8036,4.9412,7.0,0.94,1.55,20.263438886260154,67.88863888626015,21,163.13903888626018,0.0,0.0,6,316,1000,1000.0,True,163.13903888626018,164.0,Raise PO,No constraint triggered,73311.28,92805.95999999999
ST010,SKU0076,2026-01-30,North,1,S,Homecare,219.6,134.25,3.2857,2.3948,7.0,0.95,1.65,10.454474645566844,33.454374645566844,14,56.45427464556684,0.0,0.0,6,457,1000,1000.0,True,56.45427464556684,57.0,Raise PO,No constraint triggered,7652.25,12517.199999999999
ST010,SKU0077,2026-01-30,North,1,S,Grocery,250.37,146.03,12.5,7.6942,7.0,0.95,1.65,33.58895056702874,121.08895056702875,14,208.58895056702875,0.0,0.0,48,9,1000,1000.0,True,208.58895056702875,68.0,Raise PO,Shelf-life cap applied,9930.04,17025.16
ST010,SKU0078,2026-01-30,North,1,S,Dairy,152.86,91.65,9.0536,6.4791,7.0,0.97,1.88,32.22712416069495,95.60232416069493,5,77.49512416069496,0.0,0.0,12,9,1000,1000.0,True,77.49512416069496,49.0,Raise PO,Shelf-life cap applied,4490.85,7490.14
ST010,SKU0079,2026-01-30,North,1,S,Personalcare,275.32,172.46,3.0179,2.0845,7.0,0.95,1.65,9.099863203058328,30.22516320305833,14,51.350463203058325,0.0,0.0,24,624,1000,1000.0,True,51.350463203058325,52.0,Raise PO,No constraint triggered,8967.92,14316.64
ST010,SKU0080,2026-01-30,North,1,S,Beverages,274.14,180.06,6.2857,4.3179,5.0,0.95,1.65,15.930944568076463,47.35944456807646,18,129.07354456807647,0.0,0.0,48,690,1000,1000.0,True,129.07354456807647,130.0,Raise PO,No constraint triggered,23407.8,35638.2
ST010,SKU0081,2026-01-30,North,1,S,Personalcare,338.86,198.84,3.3571,2.7332,7.0,0.95,1.65,11.93175634761287,35.43145634761287,14,58.93115634761287,0.0,0.0,48,363,1000,1000.0,True,58.93115634761287,59.0,Raise PO,No constraint triggered,11731.56,19992.74
ST010,SKU0082,2026-01-30,North,1,S,Grocery,83.87,51.35,12.5714,6.9879,3.0,0.95,1.65,19.97060643304742,57.68480643304743,14,195.97020643304742,0.0,0.0,6,17,1000,1000.0,True,195.97020643304742,129.0,Raise PO,Shelf-life cap applied,6624.150000000001,10819.230000000001
ST010,SKU0083,2026-01-30,North,1,S,Homecare,225.32,154.19,3.0179,2.3702,7.0,0.95,1.65,10.347083599850732,31.47238359985073,14,52.59768359985073,0.0,0.0,6,474,1000,1000.0,True,52.59768359985073,53.0,Raise PO,No constraint triggered,8172.07,11941.96
ST010,SKU0084,2026-01-30,North,1,S,Homecare,347.33,247.3,2.625,2.4088,7.0,0.95,1.65,10.515591500852436,28.890591500852437,14,47.26559150085244,0.0,0.0,6,711,1000,1000.0,True,47.26559150085244,48.0,Raise PO,No constraint triggered,11870.400000000001,16671.84
ST010,SKU0085,2026-01-30,North,1,S,Grocery,128.53,101.26,13.1071,6.9195,7.0,0.95,1.65,30.20700572490387,121.95670572490387,14,213.70640572490387,0.0,0.0,24,8,1000,1000.0,True,213.70640572490387,63.0,Raise PO,Shelf-life cap applied,6379.38,8097.39
ST010,SKU0086,2026-01-30,North,1,S,Personalcare,260.86,193.32,3.5893,2.2786,7.0,0.95,1.65,9.94720474669643,35.07230474669643,14,60.19740474669643,0.0,0.0,24,339,1000,1000.0,True,60.19740474669643,61.0,Raise PO,No constraint triggered,11792.52,15912.460000000001
ST010,SKU0087,2026-01-30,North,1,S,Homecare,444.35,280.58,2.9107,2.1932,7.0,0.95,1.65,9.574391929454318,29.94929192945432,14,50.324191929454315,0.0,0.0,24,357,1000,1000.0,True,50.324191929454315,51.0,Raise PO,No constraint triggered,14309.58,22661.850000000002
ST010,SKU0088,2026-01-30,North,1,S,Dairy,197.58,157.72,8.5357,5.106,7.0,0.97,1.88,25.3973076452761,85.1472076452761,5,68.0758076452761,0.0,0.0,12,19,1000,1000.0,True,68.0758076452761,69.0,Raise PO,No constraint triggered,10882.68,13633.02
ST010,SKU0089,2026-01-30,North,1,S,Beverages,378.75,224.18,6.0536,4.1491,7.0,0.95,1.65,18.112853161817853,60.48805316181785,18,127.07765316181786,0.0,0.0,6,338,1000,1000.0,True,127.07765316181786,128.0,Raise PO,No constraint triggered,28695.04,48480.0
ST010,SKU0090,2026-01-30,North,1,S,Beverages,94.33,66.54,6.9643,4.3733,7.0,0.95,1.65,19.09159594431998,67.84169594431998,18,144.44899594432,0.0,0.0,12,416,1000,1000.0,True,144.44899594432,145.0,Raise PO,No constraint triggered,9648.300000000001,13677.85
ST011,SKU0001,2026-01-30,North,2,L,Personalcare,392.55,269.72,5.7143,3.3559,7.0,0.95,1.65,14.65014676092274,54.650246760922734,14,94.65034676092273,0.0,0.0,12,510,1000,1000.0,True,94.65034676092273,95.0,Raise PO,No constraint triggered,25623.4,37292.25
ST011,SKU0002,2026-01-30,North,2,L,Homecare,372.13,210.62,4.75,3.5688,7.0,0.95,1.65,15.579559510230062,48.82955951023006,14,82.07955951023007,0.0,0.0,12,536,1000,1000.0,True,82.07955951023007,83.0,Raise PO,No constraint triggered,17481.46,30886.79
ST011,SKU0003,2026-01-30,North,2,L,Snacks,220.56,169.92,10.8393,5.1231,7.0,0.94,1.55,21.009395239658257,96.88449523965826,21,248.63469523965824,0.0,0.0,48,396,1000,1000.0,True,248.63469523965824,249.0,Raise PO,No constraint triggered,42310.079999999994,54919.44
ST011,SKU0004,2026-01-30,North,2,L,Snacks,539.79,385.07,11.6071,5.8018,7.0,0.94,1.55,23.792685932628544,105.04238593262855,21,267.54178593262856,0.0,0.0,24,420,1000,1000.0,True,267.54178593262856,268.0,Raise PO,No constraint triggered,103198.76,144663.72
ST011,SKU0005,2026-01-30,North,2,L,Beverages,262.43,175.54,11.0714,6.814,7.0,0.95,1.65,29.7464465654303,107.24624656543031,18,229.0316465654303,0.0,0.0,12,373,1000,1000.0,True,229.0316465654303,230.0,Raise PO,No constraint triggered,40374.2,60358.9
ST011,SKU0006,2026-01-30,North,2,L,Dairy,401.14,325.45,16.4643,10.6617,7.0,0.97,1.88,53.03142869597341,168.2815286959734,5,135.35292869597342,0.0,0.0,24,21,1000,1000.0,True,135.35292869597342,136.0,Raise PO,No constraint triggered,44261.2,54555.04
ST011,SKU0007,2026-01-30,North,2,L,Dairy,349.25,274.51,14.0536,8.8347,7.0,0.97,1.88,43.94390792278119,142.3191079227812,5,114.2119079227812,0.0,0.0,6,8,1000,1000.0,True,114.2119079227812,68.0,Raise PO,Shelf-life cap applied,18666.68,23749.0
ST011,SKU0008,2026-01-30,North,2,L,Beverages,488.51,393.32,9.75,6.8044,7.0,0.95,1.65,29.704537864663035,97.95453786466304,18,205.20453786466302,0.0,0.0,12,507,1000,1000.0,True,205.20453786466302,206.0,Raise PO,No constraint triggered,81023.92,100633.06
ST011,SKU0009,2026-01-30,North,2,L,Homecare,213.23,128.36,4.375,3.0185,7.0,0.95,1.65,13.17723054853997,43.80223054853997,14,74.42723054853997,0.0,0.0,12,585,1000,1000.0,True,74.42723054853997,75.0,Raise PO,No constraint triggered,9627.000000000002,15992.25
ST011,SKU0010,2026-01-30,North,2,L,Homecare,297.06,234.29,4.5536,3.6825,7.0,0.95,1.65,16.075915684942338,47.95111568494234,14,79.82631568494234,0.0,0.0,12,703,1000,1000.0,True,79.82631568494234,80.0,Raise PO,No constraint triggered,18743.2,23764.8
ST011,SKU0011,2026-01-30,North,2,L,Beverages,243.15,160.71,11.8929,6.4008,7.0,0.95,1.65,27.942626236572686,111.19292623657267,18,242.01482623657267,0.0,0.0,6,295,1000,1000.0,True,242.01482623657267,243.0,Raise PO,No constraint triggered,39052.53,59085.450000000004
ST011,SKU0012,2026-01-30,North,2,L,Dairy,241.46,163.3,16.6429,9.337,7.0,0.97,1.88,46.44235438385095,162.94265438385096,5,129.65685438385094,0.0,0.0,12,18,1000,1000.0,True,129.65685438385094,130.0,Raise PO,No constraint triggered,21229.0,31389.8
ST011,SKU0013,2026-01-30,North,2,L,Beverages,243.97,135.84,10.875,7.1327,7.0,0.95,1.65,31.137728121110165,107.26272812111017,18,226.88772812111017,0.0,0.0,6,569,1000,1000.0,True,226.88772812111017,227.0,Raise PO,No constraint triggered,30835.68,55381.19
ST011,SKU0014,2026-01-30,North,2,L,Snacks,96.69,78.43,10.4643,5.2013,7.0,0.94,1.55,21.330086756072397,94.58018675607241,21,241.0803867560724,0.0,0.0,12,238,1000,1000.0,True,241.0803867560724,242.0,Raise PO,No constraint triggered,18980.06,23398.98
ST011,SKU0015,2026-01-30,North,2,L,Beverages,267.8,210.4,9.5357,5.2048,7.0,0.95,1.65,22.721500599317817,89.47140059931782,18,194.36410059931782,0.0,0.0,12,548,1000,1000.0,True,194.36410059931782,195.0,Raise PO,No constraint triggered,41028.0,52221.0
ST011,SKU0016,2026-01-30,North,2,L,Snacks,273.96,176.97,11.9821,5.7128,7.0,0.94,1.55,23.42770453926718,107.30240453926719,21,275.0518045392672,0.0,0.0,24,667,1000,1000.0,True,275.0518045392672,276.0,Raise PO,No constraint triggered,48843.72,75612.95999999999
ST011,SKU0017,2026-01-30,North,2,L,Beverages,360.09,212.74,9.4821,6.3418,7.0,0.95,1.65,27.685062346440546,94.05976234644055,18,198.36286234644058,0.0,0.0,6,402,1000,1000.0,True,198.36286234644058,199.0,Raise PO,No constraint triggered,42335.26,71657.90999999999
ST011,SKU0018,2026-01-30,North,2,L,Homecare,249.49,191.82,5.1607,4.2716,7.0,0.95,1.65,18.647625645566784,54.77252564556679,14,90.89742564556678,0.0,0.0,12,527,1000,1000.0,True,90.89742564556678,91.0,Raise PO,No constraint triggered,17455.62,22703.59
ST011,SKU0019,2026-01-30,North,2,L,Grocery,417.65,231.32,20.875,11.3811,7.0,0.95,1.65,49.684074406489394,195.8090744064894,14,341.9340744064894,0.0,0.0,24,19,1000,1000.0,True,341.9340744064894,238.0,Raise PO,Shelf-life cap applied,55054.159999999996,99400.7
ST011,SKU0020,2026-01-30,North,2,L,Beverages,229.24,171.01,12.125,7.9133,7.0,0.95,1.65,34.54542935224825,119.42042935224825,18,252.79542935224825,0.0,0.0,6,304,1000,1000.0,True,252.79542935224825,253.0,Raise PO,No constraint triggered,43265.53,57997.72
ST011,SKU0021,2026-01-30,North,2,L,Dairy,75.89,45.42,15.9643,9.7775,7.0,0.97,1.88,48.633406874595984,160.38350687459598,5,128.454906874596,0.0,0.0,48,12,1000,1000.0,True,128.454906874596,115.0,Raise PO,Shelf-life cap applied,5223.3,8727.35
ST011,SKU0022,2026-01-30,North,2,L,Snacks,153.7,98.65,10.6071,7.1317,3.0,0.94,1.55,19.14632345372539,50.967623453725395,21,241.8954234537254,0.0,0.0,48,254,1000,1000.0,True,241.8954234537254,242.0,Raise PO,No constraint triggered,23873.300000000003,37195.399999999994
ST011,SKU0023,2026-01-30,North,2,L,Dairy,486.4,396.27,15.6429,9.3155,7.0,0.97,1.88,46.335413115857726,155.83571311585771,5,124.54991311585772,0.0,0.0,12,9,1000,1000.0,True,124.54991311585772,85.0,Raise PO,Shelf-life cap applied,33682.95,41344.0
ST011,SKU0024,2026-01-30,North,2,L,Beverages,224.1,168.2,12.0893,7.0744,7.0,0.95,1.65,30.883220073742308,115.50832007374231,18,248.4906200737423,0.0,0.0,12,491,1000,1000.0,True,248.4906200737423,249.0,Raise PO,No constraint triggered,41881.799999999996,55800.9
ST011,SKU0025,2026-01-30,North,2,L,Beverages,237.9,157.29,11.8571,7.4649,7.0,0.95,1.65,32.587943787244,115.587643787244,18,246.01574378724402,0.0,0.0,6,565,1000,1000.0,True,246.01574378724402,247.0,Raise PO,No constraint triggered,38850.63,58761.3
ST011,SKU0026,2026-01-30,North,2,L,Homecare,488.52,337.21,5.2679,4.5666,7.0,0.95,1.65,19.935445096227472,56.81074509622748,14,93.68604509622747,0.0,0.0,12,472,1000,1000.0,True,93.68604509622747,94.0,Raise PO,No constraint triggered,31697.739999999998,45920.88
ST011,SKU0027,2026-01-30,North,2,L,Homecare,167.01,122.36,4.9107,3.8104,7.0,0.95,1.65,16.634261812872854,51.00916181287286,14,85.38406181287286,0.0,0.0,24,347,1000,1000.0,True,85.38406181287286,86.0,Raise PO,No constraint triggered,10522.96,14362.859999999999
ST011,SKU0028,2026-01-30,North,2,L,Personalcare,545.36,348.93,4.6964,3.1387,7.0,0.95,1.65,13.70196240606341,46.57676240606341,14,79.45156240606342,0.0,0.0,6,514,1000,1000.0,True,79.45156240606342,80.0,Raise PO,No constraint triggered,27914.4,43628.8
ST011,SKU0029,2026-01-30,North,2,L,Snacks,157.0,95.38,13.9107,8.9712,7.0,0.94,1.55,36.79012445082512,134.16502445082511,21,328.9148244508251,0.0,0.0,24,341,1000,1000.0,True,328.9148244508251,329.0,Raise PO,No constraint triggered,31380.019999999997,51653.0
ST011,SKU0030,2026-01-30,North,2,L,Homecare,294.57,200.13,4.625,3.5243,7.0,0.95,1.65,15.385295220215147,47.76029522021515,14,80.13529522021514,0.0,0.0,24,273,1000,1000.0,True,80.13529522021514,81.0,Raise PO,No constraint triggered,16210.529999999999,23860.17
ST011,SKU0031,2026-01-30,North,2,L,Beverages,172.84,139.93,9.5536,5.6147,7.0,0.95,1.65,24.51091481228669,91.38611481228668,18,196.4757148122867,0.0,0.0,24,587,1000,1000.0,True,196.4757148122867,197.0,Raise PO,No constraint triggered,27566.210000000003,34049.48
ST011,SKU0032,2026-01-30,North,2,L,Snacks,254.5,152.61,12.6429,7.2999,7.0,0.94,1.55,29.93626599324263,118.43656599324262,21,295.4371659932426,0.0,0.0,12,576,1000,1000.0,True,295.4371659932426,296.0,Raise PO,No constraint triggered,45172.560000000005,75332.0
ST011,SKU0033,2026-01-30,North,2,L,Grocery,226.2,174.2,16.9643,9.0914,7.0,0.95,1.65,39.68841272453082,158.43851272453082,14,277.1886127245308,0.0,0.0,6,20,1000,1000.0,True,277.1886127245308,204.0,Raise PO,Shelf-life cap applied,35536.799999999996,46144.799999999996
ST011,SKU0034,2026-01-30,North,2,L,Personalcare,185.14,141.92,5.6429,3.7243,7.0,0.95,1.65,16.25839315286646,55.75869315286646,14,95.25899315286647,0.0,0.0,12,580,1000,1000.0,True,95.25899315286647,96.0,Raise PO,No constraint triggered,13624.32,17773.44
ST011,SKU0035,2026-01-30,North,2,L,Homecare,185.05,104.11,4.3036,2.7563,7.0,0.95,1.65,12.032599158834095,42.157799158834095,14,72.2829991588341,0.0,0.0,6,271,1000,1000.0,True,72.2829991588341,73.0,Raise PO,No constraint triggered,7600.03,13508.650000000001
ST011,SKU0036,2026-01-30,North,2,L,Grocery,247.7,152.86,22.3036,13.7178,7.0,0.95,1.65,59.88491410262104,216.01011410262106,14,372.13531410262107,0.0,0.0,12,21,1000,1000.0,True,372.13531410262107,282.0,Raise PO,Shelf-life cap applied,43106.520000000004,69851.4
ST011,SKU0037,2026-01-30,North,2,L,Dairy,179.47,127.32,14.9464,10.8047,7.0,0.97,1.88,53.74271247844002,158.36751247844003,5,128.47471247844,0.0,0.0,24,8,1000,1000.0,True,128.47471247844,72.0,Raise PO,Shelf-life cap applied,9167.039999999999,12921.84
ST011,SKU0038,2026-01-30,North,2,L,Grocery,226.47,143.55,20.0714,10.9293,7.0,0.95,1.65,47.71174617663007,188.21154617663007,14,328.71134617663006,0.0,0.0,12,15,1000,1000.0,True,328.71134617663006,181.0,Raise PO,Shelf-life cap applied,25982.550000000003,40991.07
ST011,SKU0039,2026-01-30,North,2,L,Homecare,406.17,295.56,5.3214,3.9456,7.0,0.95,1.65,17.22447601534514,54.47427601534514,14,91.72407601534513,0.0,0.0,6,296,1000,1000.0,True,91.72407601534513,92.0,Raise PO,No constraint triggered,27191.52,37367.64
ST011,SKU0040,2026-01-30,North,2,L,Beverages,393.05,220.39,10.3929,6.8747,7.0,0.95,1.65,30.01143178798997,102.76173178798996,18,217.08363178798996,0.0,0.0,48,307,1000,1000.0,True,217.08363178798996,218.0,Raise PO,No constraint triggered,48045.02,85684.90000000001
ST011,SKU0041,2026-01-30,North,2,L,Personalcare,553.6,312.06,5.8571,3.6652,7.0,0.95,1.65,16.000392713767997,57.000092713768,14,97.99979271376799,0.0,0.0,12,492,1000,1000.0,True,97.99979271376799,98.0,Raise PO,No constraint triggered,30581.88,54252.8
ST011,SKU0042,2026-01-30,North,2,L,Snacks,140.01,100.69,11.0893,7.5565,7.0,0.94,1.55,30.988560662192345,108.61366066219234,21,263.86386066219234,0.0,0.0,12,248,1000,1000.0,True,263.86386066219234,264.0,Raise PO,No constraint triggered,26582.16,36962.64
ST011,SKU0043,2026-01-30,North,2,L,Personalcare,76.67,58.67,4.5357,3.3843,7.0,0.95,1.65,14.774126667359225,46.52402666735923,14,78.27392666735923,0.0,0.0,24,344,1000,1000.0,True,78.27392666735923,79.0,Raise PO,No constraint triggered,4634.93,6056.93
ST011,SKU0044,2026-01-30,North,2,L,Grocery,249.93,150.77,20.1429,13.4886,7.0,0.95,1.65,58.884343871802635,199.88464387180264,14,340.88494387180265,0.0,0.0,24,15,1000,1000.0,True,340.88494387180265,182.0,Raise PO,Shelf-life cap applied,27440.140000000003,45487.26
ST011,SKU0045,2026-01-30,North,2,L,Beverages,143.39,82.59,10.4643,6.5282,7.0,0.95,1.65,28.498789619671573,101.74888961967157,18,216.85618961967157,0.0,0.0,24,424,1000,1000.0,True,216.85618961967157,217.0,Raise PO,No constraint triggered,17922.030000000002,31115.629999999997
ST011,SKU0046,2026-01-30,North,2,L,Beverages,306.0,234.69,10.8393,5.9231,7.0,0.95,1.65,25.857231824435015,101.73233182443502,18,220.964631824435,0.0,0.0,24,375,1000,1000.0,True,220.964631824435,221.0,Raise PO,No constraint triggered,51866.49,67626.0
ST011,SKU0047,2026-01-30,North,2,L,Dairy,150.26,118.87,14.7321,6.9713,7.0,0.97,1.88,34.67533309587021,137.80003309587022,5,108.33583309587021,0.0,0.0,6,9,1000,1000.0,True,108.33583309587021,80.0,Raise PO,Shelf-life cap applied,9509.6,12020.8
ST011,SKU0048,2026-01-30,North,2,L,Grocery,294.97,179.33,19.875,13.2391,7.0,0.95,1.65,57.79515420082012,196.92015420082012,14,336.0451542008201,0.0,0.0,48,9,1000,1000.0,True,336.0451542008201,108.0,Raise PO,Shelf-life cap applied,19367.640000000003,31856.760000000002
ST011,SKU0049,2026-01-30,North,2,L,Beverages,232.94,144.01,10.8571,6.5959,7.0,0.95,1.65,28.794333269874038,104.79403326987403,18,224.22213326987406,0.0,0.0,24,656,1000,1000.0,True,224.22213326987406,225.0,Raise PO,No constraint triggered,32402.249999999996,52411.5
ST011,SKU0050,2026-01-30,North,2,L,Snacks,368.25,240.38,11.9821,8.1005,7.0,0.94,1.55,33.21945816768201,117.09415816768202,21,284.84355816768203,0.0,0.0,24,635,1000,1000.0,True,284.84355816768203,285.0,Raise PO,No constraint triggered,68508.3,104951.25
ST011,SKU0051,2026-01-30,North,2,L,Grocery,461.75,300.95,21.3393,12.5311,7.0,0.95,1.65,54.70438751923446,204.07948751923448,14,353.45458751923445,0.0,0.0,12,11,1000,1000.0,True,353.45458751923445,141.0,Raise PO,Shelf-life cap applied,42433.95,65106.75
ST011,SKU0052,2026-01-30,North,2,L,Snacks,82.86,51.11,11.375,7.6552,7.0,0.94,1.55,31.393320926515567,111.01832092651557,21,270.26832092651557,0.0,0.0,12,292,1000,1000.0,True,270.26832092651557,271.0,Raise PO,No constraint triggered,13850.81,22455.06
ST011,SKU0053,2026-01-30,North,2,L,Dairy,509.51,383.78,14.6429,9.1362,2.0,0.97,1.88,24.290611343279775,53.57641134327977,5,97.50511134327978,0.0,0.0,12,18,1000,1000.0,True,97.50511134327978,98.0,Raise PO,No constraint triggered,37610.439999999995,49931.979999999996
ST011,SKU0054,2026-01-30,North,2,L,Beverages,455.7,344.54,11.0357,8.2461,7.0,0.95,1.65,35.99826431218004,113.24816431218004,18,234.64086431218004,0.0,0.0,6,668,1000,1000.0,True,234.64086431218004,235.0,Raise PO,No constraint triggered,80966.90000000001,107089.5
ST011,SKU0055,2026-01-30,North,2,L,Grocery,249.91,142.93,19.375,12.019,7.0,0.95,1.65,52.46882026268077,188.09382026268077,14,323.71882026268077,0.0,0.0,12,18,1000,1000.0,True,323.71882026268077,210.0,Raise PO,Shelf-life cap applied,30015.300000000003,52481.1
ST011,SKU0056,2026-01-30,North,2,L,Homecare,137.89,106.84,4.4643,3.6778,7.0,0.95,1.65,16.05539788352503,47.30549788352502,14,78.55559788352502,0.0,0.0,6,442,1000,1000.0,True,78.55559788352502,79.0,Raise PO,No constraint triggered,8440.36,10893.31
ST011,SKU0057,2026-01-30,North,2,L,Beverages,121.62,95.92,10.1607,6.6107,7.0,0.95,1.65,28.858942516890234,99.98384251689023,18,211.75154251689025,0.0,0.0,24,648,1000,1000.0,True,211.75154251689025,212.0,Raise PO,No constraint triggered,20335.04,25783.440000000002
ST011,SKU0058,2026-01-30,North,2,L,Snacks,630.86,470.86,12.2143,7.8247,7.0,0.94,1.55,32.08842593971501,117.58852593971501,21,288.588725939715,0.0,0.0,24,217,1000,1000.0,True,288.588725939715,289.0,Raise PO,No constraint triggered,136078.54,182318.54
ST011,SKU0059,2026-01-30,North,2,L,Personalcare,301.35,195.91,5.4643,3.6876,7.0,0.95,1.65,16.098179682224945,54.34827968222494,14,92.59837968222493,0.0,0.0,12,571,1000,1000.0,True,92.59837968222493,93.0,Raise PO,No constraint triggered,18219.63,28025.550000000003
