store_id,sku_id,region,city_tier,store_size,category,price,cost,shelf_life_days,moq_units,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,safety_stock,reorder_point,recommended_order_qty,on_hand_units
ST009,SKU0083,South,1,M,Homecare,225.3200,154.1900,474,6,4.0179,2.7135,7.0000,0.9500,11.8459,39.9709,68.0959,0.0000
ST009,SKU0084,South,1,M,Homecare,347.3300,247.3000,711,6,4.1607,2.3415,7.0000,0.9500,10.2220,39.3470,68.4720,0.0000
ST009,SKU0085,South,1,M,Grocery,128.5300,101.2600,8,24,15.5893,10.1655,7.0000,0.9500,44.3774,153.5024,74.8286,0.0000
ST009,SKU0086,South,1,M,Personalcare,260.8600,193.3200,339,24,4.2679,3.8963,7.0000,0.9500,17.0094,46.8844,76.7594,0.0000
ST009,SKU0087,South,1,M,Homecare,444.3500,280.5800,357,24,3.7857,2.5350,8.0000,0.9500,11.8304,42.1161,68.6161,0.0000
ST009,SKU0088,South,1,M,Dairy,197.5800,157.7200,19,12,12.8214,7.4787,7.0000,0.9700,37.1992,126.9492,146.1643,0.0000
ST009,SKU0089,South,1,M,Beverages,378.7500,224.1800,338,6,8.3036,5.1906,7.0000,0.9500,22.6596,80.7846,138.9096,0.0000
ST009,SKU0090,South,1,M,Beverages,94.3300,66.5400,416,12,9.1071,6.0232,7.0000,0.9500,26.2943,90.0443,153.7943,0.0000
ST010,SKU0001,North,1,S,Personalcare,392.5500,269.7200,510,12,3.3036,2.9414,7.0000,0.9500,12.8405,35.9655,59.0905,0.0000
ST010,SKU0002,North,1,S,Homecare,372.1300,210.6200,536,12,2.9107,2.2585,7.0000,0.9500,9.8596,30.2346,50.6096,0.0000
ST010,SKU0003,North,1,S,Snacks,220.5600,169.9200,396,48,7.0000,5.2949,6.0000,0.9400,20.1033,62.1033,111.1033,0.0000
ST010,SKU0004,North,1,S,Snacks,539.7900,385.0700,420,24,8.8929,5.3689,7.0000,0.9400,22.0172,84.2672,146.5172,0.0000
ST010,SKU0005,North,1,S,Beverages,262.4300,175.5400,373,12,5.6964,2.9843,7.0000,0.9500,13.0280,52.9030,92.7780,0.0000
ST010,SKU0006,North,1,S,Dairy,401.1400,325.4500,21,24,9.9107,6.8258,7.0000,0.9700,33.9517,103.3267,124.8750,0.0000
ST010,SKU0007,North,1,S,Dairy,349.2500,274.5100,8,6,9.2500,7.0434,7.0000,0.9700,35.0338,99.7838,44.4000,0.0000
ST010,SKU0008,North,1,S,Beverages,488.5100,393.3200,507,12,7.1607,4.7931,7.0000,0.9500,20.9242,71.0492,121.1742,0.0000
ST010,SKU0009,North,1,S,Homecare,213.2300,128.3600,585,12,2.5536,2.0619,7.0000,0.9500,9.0014,26.8764,44.7514,0.0000
ST010,SKU0010,North,1,S,Homecare,297.0600,234.2900,703,12,2.9286,2.2145,7.0000,0.9500,9.6673,30.1673,50.6673,0.0000
ST010,SKU0011,North,1,S,Beverages,243.1500,160.7100,295,6,6.5179,4.7097,7.0000,0.9500,20.5602,66.1852,111.8102,0.0000
ST010,SKU0012,North,1,S,Dairy,241.4600,163.3000,18,12,9.3393,5.6320,7.0000,0.9700,28.0135,93.3885,100.8643,0.0000
ST010,SKU0013,North,1,S,Beverages,243.9700,135.8400,569,6,6.3393,4.3871,7.0000,0.9500,19.1517,63.5267,107.9017,0.0000
ST010,SKU0014,North,1,S,Snacks,96.6900,78.4300,238,12,7.8750,4.8694,7.0000,0.9400,19.9691,75.0941,130.2191,0.0000
ST010,SKU0015,North,1,S,Beverages,267.8000,210.4000,548,12,6.7857,4.8756,7.0000,0.9500,21.2844,68.7844,116.2844,0.0000
ST010,SKU0016,North,1,S,Snacks,273.9600,176.9700,667,24,7.4464,4.8050,7.0000,0.9400,19.7049,71.8299,123.9549,0.0000
ST010,SKU0017,North,1,S,Beverages,360.0900,212.7400,402,6,7.0536,5.0215,7.0000,0.9500,21.9212,71.2962,120.6712,0.0000
ST010,SKU0018,North,1,S,Homecare,249.4900,191.8200,527,12,2.8750,2.0720,7.0000,0.9500,9.0453,29.1703,49.2953,0.0000
ST010,SKU0019,North,1,S,Grocery,417.6500,231.3200,19,24,11.7679,7.2863,7.0000,0.9500,31.8084,114.1834,134.1536,0.0000
ST010,SKU0020,North,1,S,Beverages,229.2400,171.0100,304,6,5.6964,4.4310,7.0000,0.9500,19.3433,59.2183,99.0933,0.0000
ST010,SKU0021,North,1,S,Dairy,75.8900,45.4200,12,48,8.8571,5.8354,7.0000,0.9700,29.0254,91.0254,63.7714,0.0000
ST010,SKU0022,North,1,S,Snacks,153.7000,98.6500,254,48,7.9107,4.3663,4.0000,0.9400,13.5355,45.1784,100.5534,0.0000
ST010,SKU0023,North,1,S,Dairy,486.4000,396.2700,9,12,9.6071,7.8432,7.0000,0.9700,39.0121,106.2621,51.8786,0.0000
ST010,SKU0024,North,1,S,Beverages,224.1000,168.2000,491,12,6.3571,3.9883,7.0000,0.9500,17.4109,61.9109,106.4109,0.0000
ST010,SKU0025,North,1,S,Beverages,237.9000,157.2900,565,6,5.6786,4.3447,7.0000,0.9500,18.9668,58.7168,98.4668,0.0000
ST010,SKU0026,North,1,S,Homecare,488.5200,337.2100,472,12,3.1786,2.4724,7.0000,0.9500,10.7934,33.0434,55.2934,0.0000
ST010,SKU0027,North,1,S,Homecare,167.0100,122.3600,347,24,2.8036,2.2435,7.0000,0.9500,9.7941,29.4191,49.0441,0.0000
ST010,SKU0028,North,1,S,Personalcare,545.3600,348.9300,514,6,3.5893,2.7946,7.0000,0.9500,12.2000,37.3250,62.4500,0.0000
ST010,SKU0029,North,1,S,Snacks,157.0000,95.3800,341,24,7.2857,4.4628,7.0000,0.9400,18.3017,69.3017,120.3017,0.0000
ST010,SKU0030,North,1,S,Homecare,294.5700,200.1300,273,24,2.8214,2.0010,7.0000,0.9500,8.7352,28.4852,48.2352,0.0000
ST010,SKU0031,North,1,S,Beverages,172.8400,139.9300,587,24,7.1071,4.6228,7.0000,0.9500,20.1807,69.9307,119.6807,0.0000
ST010,SKU0032,North,1,S,Snacks,254.5000,152.6100,576,12,7.3750,4.4459,7.0000,0.9400,18.2322,69.8572,121.4822,0.0000
ST010,SKU0033,North,1,S,Grocery,226.2000,174.2000,20,6,14.5179,8.8317,7.0000,0.9500,38.5549,140.1799,174.2143,0.0000
ST010,SKU0034,North,1,S,Personalcare,185.1400,141.9200,580,12,4.0357,2.7828,7.0000,0.9500,12.1484,40.3984,68.6484,0.0000
ST010,SKU0035,North,1,S,Homecare,185.0500,104.1100,271,6,2.6964,2.3658,7.0000,0.9500,10.3279,29.2029,48.0779,0.0000
ST010,SKU0036,North,1,S,Grocery,247.7000,152.8600,21,12,9.7321,5.4855,7.0000,0.9500,23.9468,92.0718,122.6250,0.0000
ST010,SKU0037,North,1,S,Dairy,179.4700,127.3200,8,24,9.1786,5.6282,7.0000,0.9700,27.9947,92.2447,44.0571,0.0000
ST010,SKU0038,North,1,S,Grocery,226.4700,143.5500,15,12,10.7679,6.9413,7.0000,0.9500,30.3021,105.6771,96.9107,0.0000
ST010,SKU0039,North,1,S,Homecare,406.1700,295.5600,296,6,2.7857,2.2621,7.0000,0.9500,9.8750,29.3750,48.8750,0.0000
ST010,SKU0040,North,1,S,Beverages,393.0500,220.3900,307,48,5.8929,3.9297,7.0000,0.9500,17.1552,58.4052,99.6552,0.0000
ST010,SKU0041,North,1,S,Personalcare,553.6000,312.0600,492,12,3.6071,2.8520,7.0000,0.9500,12.4503,37.7003,62.9503,0.0000
ST010,SKU0042,North,1,S,Snacks,140.0100,100.6900,248,12,7.9821,4.6807,7.0000,0.9400,19.1951,75.0701,130.9451,0.0000
ST010,SKU0043,North,1,S,Personalcare,76.6700,58.6700,344,24,3.1607,1.9519,7.0000,0.9500,8.5212,30.6462,52.7712,0.0000
ST010,SKU0044,North,1,S,Grocery,249.9300,150.7700,15,24,10.6429,7.4941,7.0000,0.9500,32.7153,107.2153,95.7857,0.0000
ST010,SKU0045,North,1,S,Beverages,143.3900,82.5900,424,24,6.6071,4.6267,6.0000,0.9500,18.6996,58.3425,75.5925,29.0000
ST010,SKU0046,North,1,S,Beverages,306.0000,234.6900,375,24,7.4821,5.2466,7.0000,0.9500,22.9040,75.2790,127.6540,0.0000
ST010,SKU0047,North,1,S,Dairy,150.2600,118.8700,9,6,7.9464,6.0375,7.0000,0.9700,30.0307,85.6557,42.9107,0.0000
ST010,SKU0048,North,1,S,Grocery,294.9700,179.3300,9,48,12.9107,7.6545,7.0000,0.9500,33.4158,123.7908,69.7179,0.0000
ST010,SKU0049,North,1,S,Beverages,232.9400,144.0100,656,24,5.3750,3.4671,7.0000,0.9500,15.1354,52.7604,90.3854,0.0000
ST010,SKU0050,North,1,S,Snacks,368.2500,240.3800,635,24,6.4464,3.8703,7.0000,0.9400,15.8716,60.9966,106.1216,0.0000
ST010,SKU0051,North,1,S,Grocery,461.7500,300.9500,11,12,10.1071,6.2368,7.0000,0.9500,27.2266,97.9766,66.7071,0.0000
ST010,SKU0052,North,1,S,Snacks,82.8600,51.1100,292,12,7.2857,4.4872,7.0000,0.9400,18.4017,69.4017,120.4017,0.0000
ST010,SKU0053,North,1,S,Dairy,509.5100,383.7800,18,12,7.7857,4.8905,7.0000,0.9700,24.3254,78.8254,84.0857,0.0000
ST010,SKU0054,North,1,S,Beverages,455.7000,344.5400,668,6,5.9107,3.5279,7.0000,0.9500,15.4012,56.7762,98.1512,0.0000
ST010,SKU0055,North,1,S,Grocery,249.9100,142.9300,18,12,11.5536,7.2812,7.0000,0.9500,31.7858,112.6608,124.7786,0.0000
ST010,SKU0056,North,1,S,Homecare,137.8900,106.8400,442,6,2.8036,2.3773,7.0000,0.9500,10.3781,30.0031,49.6281,0.0000
ST010,SKU0057,North,1,S,Beverages,121.6200,95.9200,648,24,7.1786,4.5889,7.0000,0.9500,20.0330,70.2830,120.5330,0.0000
ST010,SKU0058,North,1,S,Snacks,630.8600,470.8600,217,24,7.1429,5.0684,7.0000,0.9400,20.7849,70.7849,120.7849,0.0000
ST010,SKU0059,North,1,S,Personalcare,301.3500,195.9100,571,12,3.3571,2.9197,7.0000,0.9500,12.7459,36.2459,59.7459,0.0000
ST010,SKU0060,North,1,S,Grocery,256.1500,154.0800,11,12,11.4643,7.5726,7.0000,0.9500,33.0581,113.3081,75.6643,0.0000
ST010,SKU0061,North,1,S,Dairy,470.3400,372.5500,15,6,8.9464,6.1004,7.0000,0.9700,30.3436,92.9686,80.5179,0.0000
ST010,SKU0062,North,1,S,Grocery,180.3000,130.5400,8,48,10.5000,6.6223,7.0000,0.9500,28.9095,102.4095,50.4000,0.0000
ST010,SKU0063,North,1,S,Personalcare,415.8700,323.3900,227,12,3.5000,3.0271,7.0000,0.9500,13.2150,37.7150,62.2150,0.0000
ST010,SKU0064,North,1,S,Personalcare,275.4800,165.2300,651,24,3.9464,3.1990,7.0000,0.9500,13.9651,41.5901,69.2151,0.0000
ST010,SKU0065,North,1,S,Personalcare,562.0000,376.5900,259,12,3.0714,2.2145,7.0000,0.9500,9.6673,31.1673,52.6673,0.0000
ST010,SKU0066,North,1,S,Snacks,172.5600,134.2500,413,12,8.0536,5.1041,7.0000,0.9400,20.9314,77.3064,133.6814,0.0000
ST010,SKU0067,North,1,S,Beverages,202.2700,150.6600,595,24,6.4821,4.0720,7.0000,0.9500,17.7764,63.1514,108.5264,0.0000
ST010,SKU0068,North,1,S,Snacks,197.1800,129.0800,608,24,7.6429,5.4487,7.0000,0.9400,22.3446,75.8446,129.3446,0.0000
ST010,SKU0069,North,1,S,Grocery,101.8800,60.1000,12,24,12.8750,8.1309,7.0000,0.9500,35.4953,125.6203,92.7000,0.0000
ST010,SKU0070,North,1,S,Personalcare,160.1600,93.4200,414,48,3.0536,2.2435,7.0000,0.9500,9.7941,31.1691,52.5441,0.0000
ST010,SKU0071,North,1,S,Grocery,205.9300,145.2300,21,24,11.9643,7.6988,7.0000,0.9500,33.6090,117.3590,150.7500,0.0000
ST010,SKU0072,North,1,S,Snacks,141.6700,112.9000,585,24,7.4821,4.9175,7.0000,0.9400,20.1661,72.5411,124.9161,0.0000
ST010,SKU0073,North,1,S,Dairy,218.8600,148.3500,9,12,8.8929,5.6268,7.0000,0.9700,27.9878,90.2378,48.0214,0.0000
ST010,SKU0074,North,1,S,Grocery,133.1100,99.0800,10,6,9.8036,4.6687,7.0000,0.9500,20.3813,89.0063,58.8214,0.0000
ST010,SKU0075,North,1,S,Snacks,565.8900,447.0200,316,6,6.8036,4.9412,7.0000,0.9400,20.2634,67.8884,115.5134,0.0000
ST010,SKU0076,North,1,S,Homecare,219.6000,134.2500,457,6,3.2857,2.3948,7.0000,0.9500,10.4545,33.4545,56.4545,0.0000
ST010,SKU0077,North,1,S,Grocery,250.3700,146.0300,9,48,12.5000,7.6942,7.0000,0.9500,33.5887,121.0887,67.5000,0.0000
ST010,SKU0078,North,1,S,Dairy,152.8600,91.6500,9,12,9.0536,6.4791,7.0000,0.9700,32.2272,95.6022,48.8893,0.0000
ST010,SKU0079,North,1,S,Personalcare,275.3200,172.4600,624,24,3.0179,2.0845,7.0000,0.9500,9.0999,30.2249,51.3499,0.0000
ST010,SKU0080,North,1,S,Beverages,274.1400,180.0600,690,48,6.2857,4.3179,5.0000,0.9500,15.9309,47.3595,91.3595,0.0000
ST010,SKU0081,North,1,S,Personalcare,338.8600,198.8400,363,48,3.3571,2.7332,7.0000,0.9500,11.9316,35.4316,58.9316,0.0000
ST010,SKU0082,North,1,S,Grocery,83.8700,51.3500,17,6,12.5714,6.9879,3.0000,0.9500,19.9707,57.6850,128.2286,0.0000
ST010,SKU0083,North,1,S,Homecare,225.3200,154.1900,474,6,3.0179,2.3702,7.0000,0.9500,10.3471,31.4721,52.5971,0.0000
ST010,SKU0084,North,1,S,Homecare,347.3300,247.3000,711,6,2.6250,2.4088,7.0000,0.9500,10.5156,28.8906,47.2656,0.0000
ST010,SKU0085,North,1,S,Grocery,128.5300,101.2600,8,24,13.1071,6.9195,7.0000,0.9500,30.2069,121.9569,62.9143,0.0000
ST010,SKU0086,North,1,S,Personalcare,260.8600,193.3200,339,24,3.5893,2.2786,7.0000,0.9500,9.9471,35.0721,60.1971,0.0000
ST010,SKU0087,North,1,S,Homecare,444.3500,280.5800,357,24,2.9107,2.1932,7.0000,0.9500,9.5743,29.9493,50.3243,0.0000
ST010,SKU0088,North,1,S,Dairy,197.5800,157.7200,19,12,8.5357,5.1060,7.0000,0.9700,25.3974,85.1474,97.3071,0.0000
ST010,SKU0089,North,1,S,Beverages,378.7500,224.1800,338,6,6.0536,4.1491,7.0000,0.9500,18.1130,60.4880,102.8630,0.0000
ST010,SKU0090,North,1,S,Beverages,94.3300,66.5400,416,12,6.9643,4.3733,7.0000,0.9500,19.0917,67.8417,116.5917,0.0000
ST011,SKU0001,North,2,L,Personalcare,392.5500,269.7200,510,12,5.7143,3.3559,7.0000,0.9500,14.6503,54.6503,94.6503,0.0000
ST011,SKU0002,North,2,L,Homecare,372.1300,210.6200,536,12,4.7500,3.5688,7.0000,0.9500,15.5796,48.8296,82.0796,0.0000
ST011,SKU0003,North,2,L,Snacks,220.5600,169.9200,396,48,10.8393,5.1231,7.0000,0.9400,21.0095,96.8845,172.7595,0.0000
ST011,SKU0004,North,2,L,Snacks,539.7900,385.0700,420,24,11.6071,5.8018,7.0000,0.9400,23.7927,105.0427,186.2927,0.0000
ST011,SKU0005,North,2,L,Beverages,262.4300,175.5400,373,12,11.0714,6.8140,7.0000,0.9500,29.7466,107.2466,184.7466,0.0000
ST011,SKU0006,North,2,L,Dairy,401.1400,325.4500,21,24,16.4643,10.6617,7.0000,0.9700,53.0313,168.2813,207.4500,0.0000
ST011,SKU0007,North,2,L,Dairy,349.2500,274.5100,8,6,14.0536,8.8347,7.0000,0.9700,43.9438,142.3188,67.4571,0.0000
ST011,SKU0008,North,2,L,Beverages,488.5100,393.3200,507,12,9.7500,6.8044,7.0000,0.9500,29.7046,97.9546,166.2046,0.0000
ST011,SKU0009,North,2,L,Homecare,213.2300,128.3600,585,12,4.3750,3.0185,7.0000,0.9500,13.1772,43.8022,74.4272,0.0000
ST011,SKU0010,North,2,L,Homecare,297.0600,234.2900,703,12,4.5536,3.6825,7.0000,0.9500,16.0759,47.9509,79.8259,0.0000
ST011,SKU0011,North,2,L,Beverages,243.1500,160.7100,295,6,11.8929,6.4008,7.0000,0.9500,27.9426,111.1926,194.4426,0.0000
ST011,SKU0012,North,2,L,Dairy,241.4600,163.3000,18,12,16.6429,9.3370,7.0000,0.9700,46.4423,162.9423,179.7429,0.0000
ST011,SKU0013,North,2,L,Beverages,243.9700,135.8400,569,6,10.8750,7.1327,7.0000,0.9500,31.1376,107.2626,183.3876,0.0000
ST011,SKU0014,North,2,L,Snacks,96.6900,78.4300,238,12,10.4643,5.2013,7.0000,0.9400,21.3300,94.5800,167.8300,0.0000
ST011,SKU0015,North,2,L,Beverages,267.8000,210.4000,548,12,9.5357,5.2048,7.0000,0.9500,22.7214,89.4714,156.2214,0.0000
ST011,SKU0016,North,2,L,Snacks,273.9600,176.9700,667,24,11.9821,5.7128,7.0000,0.9400,23.4277,107.3027,191.1777,0.0000
ST011,SKU0017,North,2,L,Beverages,360.0900,212.7400,402,6,9.4821,6.3418,7.0000,0.9500,27.6849,94.0599,160.4349,0.0000
ST011,SKU0018,North,2,L,Homecare,249.4900,191.8200,527,12,5.1607,4.2716,7.0000,0.9500,18.6476,54.7726,90.8976,0.0000
ST011,SKU0019,North,2,L,Grocery,417.6500,231.3200,19,24,20.8750,11.3811,7.0000,0.9500,49.6841,195.8091,237.9750,0.0000
ST011,SKU0020,North,2,L,Beverages,229.2400,171.0100,304,6,12.1250,7.9133,7.0000,0.9500,34.5455,119.4205,204.2955,0.0000
ST011,SKU0021,North,2,L,Dairy,75.8900,45.4200,12,48,15.9643,9.7775,7.0000,0.9700,48.6332,160.3832,114.9429,0.0000
ST011,SKU0022,North,2,L,Snacks,153.7000,98.6500,254,48,10.6071,7.1317,3.0000,0.9400,19.1463,50.9677,125.2177,0.0000
ST011,SKU0023,North,2,L,Dairy,486.4000,396.2700,9,12,15.6429,9.3155,7.0000,0.9700,46.3356,155.8356,84.4714,0.0000
ST011,SKU0024,North,2,L,Beverages,224.1000,168.2000,491,12,12.0893,7.0744,7.0000,0.9500,30.8830,115.5080,200.1330,0.0000
ST011,SKU0025,North,2,L,Beverages,237.9000,157.2900,565,6,11.8571,7.4649,7.0000,0.9500,32.5879,115.5879,198.5879,0.0000
ST011,SKU0026,North,2,L,Homecare,488.5200,337.2100,472,12,5.2679,4.5666,7.0000,0.9500,19.9356,56.8106,93.6856,0.0000
ST011,SKU0027,North,2,L,Homecare,167.0100,122.3600,347,24,4.9107,3.8104,7.0000,0.9500,16.6343,51.0093,85.3843,0.0000
ST011,SKU0028,North,2,L,Personalcare,545.3600,348.9300,514,6,4.6964,3.1387,7.0000,0.9500,13.7021,46.5771,79.4521,0.0000
ST011,SKU0029,North,2,L,Snacks,157.0000,95.3800,341,24,13.9107,8.9712,7.0000,0.9400,36.7902,134.1652,231.5402,0.0000
ST011,SKU0030,North,2,L,Homecare,294.5700,200.1300,273,24,4.6250,3.5243,7.0000,0.9500,15.3851,47.7601,80.1351,0.0000
ST011,SKU0031,North,2,L,Beverages,172.8400,139.9300,587,24,9.5536,5.6147,7.0000,0.9500,24.5107,91.3857,158.2607,0.0000
ST011,SKU0032,North,2,L,Snacks,254.5000,152.6100,576,12,12.6429,7.2999,7.0000,0.9400,29.9362,118.4362,206.9362,0.0000
ST011,SKU0033,North,2,L,Grocery,226.2000,174.2000,20,6,16.9643,9.0914,7.0000,0.9500,39.6883,158.4383,203.5714,0.0000
ST011,SKU0034,North,2,L,Personalcare,185.1400,141.9200,580,12,5.6429,3.7243,7.0000,0.9500,16.2582,55.7582,95.2582,0.0000
ST011,SKU0035,North,2,L,Homecare,185.0500,104.1100,271,6,4.3036,2.7563,7.0000,0.9500,12.0325,42.1575,72.2825,0.0000
ST011,SKU0036,North,2,L,Grocery,247.7000,152.8600,21,12,22.3036,13.7178,7.0000,0.9500,59.8851,216.0101,281.0250,0.0000
ST011,SKU0037,North,2,L,Dairy,179.4700,127.3200,8,24,14.9464,10.8047,7.0000,0.9700,53.7429,158.3679,71.7429,0.0000
ST011,SKU0038,North,2,L,Grocery,226.4700,143.5500,15,12,20.0714,10.9293,7.0000,0.9500,47.7117,188.2117,180.6429,0.0000
ST011,SKU0039,North,2,L,Homecare,406.1700,295.5600,296,6,5.3214,3.9456,7.0000,0.9500,17.2244,54.4744,91.7244,0.0000
ST011,SKU0040,North,2,L,Beverages,393.0500,220.3900,307,48,10.3929,6.8747,7.0000,0.9500,30.0113,102.7613,175.5113,0.0000
ST011,SKU0041,North,2,L,Personalcare,553.6000,312.0600,492,12,5.8571,3.6652,7.0000,0.9500,16.0004,57.0004,98.0004,0.0000
ST011,SKU0042,North,2,L,Snacks,140.0100,100.6900,248,12,11.0893,7.5565,7.0000,0.9400,30.9886,108.6136,186.2386,0.0000
ST011,SKU0043,North,2,L,Personalcare,76.6700,58.6700,344,24,4.5357,3.3843,7.0000,0.9500,14.7740,46.5240,78.2740,0.0000
ST011,SKU0044,North,2,L,Grocery,249.9300,150.7700,15,24,20.1429,13.4886,7.0000,0.9500,58.8844,199.8844,181.2857,0.0000
ST011,SKU0045,North,2,L,Beverages,143.3900,82.5900,424,24,10.4643,6.5282,7.0000,0.9500,28.4986,101.7486,174.9986,0.0000
ST011,SKU0046,North,2,L,Beverages,306.0000,234.6900,375,24,10.8393,5.9231,7.0000,0.9500,25.8571,101.7321,177.6071,0.0000
ST011,SKU0047,North,2,L,Dairy,150.2600,118.8700,9,6,14.7321,6.9713,7.0000,0.9700,34.6756,137.8006,79.5536,0.0000
ST011,SKU0048,North,2,L,Grocery,294.9700,179.3300,9,48,19.8750,13.2391,7.0000,0.9500,57.7954,196.9204,107.3250,0.0000
ST011,SKU0049,North,2,L,Beverages,232.9400,144.0100,656,24,10.8571,6.5959,7.0000,0.9500,28.7945,104.7945,180.7945,0.0000
ST011,SKU0050,North,2,L,Snacks,368.2500,240.3800,635,24,11.9821,8.1005,7.0000,0.9400,33.2194,117.0944,200.9694,0.0000
ST011,SKU0051,North,2,L,Grocery,461.7500,300.9500,11,12,21.3393,12.5311,7.0000,0.9500,54.7043,204.0793,140.8393,0.0000
ST011,SKU0052,North,2,L,Snacks,82.8600,51.1100,292,12,11.3750,7.6552,7.0000,0.9400,31.3934,111.0184,190.6434,0.0000
ST011,SKU0053,North,2,L,Dairy,509.5100,383.7800,18,12,14.6429,9.1362,2.0000,0.9700,24.2906,53.5763,156.0763,0.0000
ST011,SKU0054,North,2,L,Beverages,455.7000,344.5400,668,6,11.0357,8.2461,7.0000,0.9500,35.9984,113.2484,190.4984,0.0000
ST011,SKU0055,North,2,L,Grocery,249.9100,142.9300,18,12,19.3750,12.0190,7.0000,0.9500,52.4689,188.0939,209.2500,0.0000
ST011,SKU0056,North,2,L,Homecare,137.8900,106.8400,442,6,4.4643,3.6778,7.0000,0.9500,16.0553,47.3053,78.5553,0.0000
ST011,SKU0057,North,2,L,Beverages,121.6200,95.9200,648,24,10.1607,6.6107,7.0000,0.9500,28.8588,99.9838,171.1088,0.0000
ST011,SKU0058,North,2,L,Snacks,630.8600,470.8600,217,24,12.2143,7.8247,7.0000,0.9400,32.0884,117.5884,203.0884,0.0000
ST011,SKU0059,North,2,L,Personalcare,301.3500,195.9100,571,12,5.4643,3.6876,7.0000,0.9500,16.0984,54.3484,92.5984,0.0000
ST011,SKU0060,North,2,L,Grocery,256.1500,154.0800,11,12,17.7857,10.2828,7.0000,0.9500,44.8893,169.3893,117.3857,0.0000
ST011,SKU0061,North,2,L,Dairy,470.3400,372.5500,15,6,14.0179,7.5667,1.0000,0.9700,14.2253,28.2432,126.1607,0.0000
ST011,SKU0062,North,2,L,Grocery,180.3000,130.5400,8,48,19.5893,12.4795,7.0000,0.9500,54.4790,191.6040,94.0286,0.0000
ST011,SKU0063,North,2,L,Personalcare,415.8700,323.3900,227,12,5.4821,4.4189,8.0000,0.9500,20.6227,64.4799,102.8549,0.0000
ST011,SKU0064,North,2,L,Personalcare,275.4800,165.2300,651,24,6.3750,4.7003,7.0000,0.9500,20.5193,65.1443,109.7693,0.0000
ST011,SKU0065,North,2,L,Personalcare,562.0000,376.5900,259,12,4.9821,3.5136,7.0000,0.9500,15.3384,50.2134,85.0884,0.0000
ST011,SKU0066,North,2,L,Snacks,172.5600,134.2500,413,12,12.5000,7.9567,7.0000,0.9400,32.6298,120.1298,207.6298,0.0000
ST011,SKU0067,North,2,L,Beverages,202.2700,150.6600,595,24,11.9821,8.3720,7.0000,0.9500,36.5479,120.4229,204.2979,0.0000
ST011,SKU0068,North,2,L,Snacks,197.1800,129.0800,608,24,11.2143,7.0806,7.0000,0.9400,29.0370,107.5370,186.0370,0.0000
ST011,SKU0069,North,2,L,Grocery,101.8800,60.1000,12,24,17.6250,11.3403,7.0000,0.9500,49.5059,172.8809,126.9000,0.0000
ST011,SKU0070,North,2,L,Personalcare,160.1600,93.4200,414,48,5.2857,3.6417,7.0000,0.9500,15.8980,52.8980,89.8980,0.0000
ST011,SKU0071,North,2,L,Grocery,205.9300,145.2300,21,24,19.3929,12.5578,7.0000,0.9500,54.8208,190.5708,244.3500,0.0000
ST011,SKU0072,North,2,L,Snacks,141.6700,112.9000,585,24,11.3571,6.4284,7.0000,0.9400,26.3624,105.8624,185.3624,0.0000
ST011,SKU0073,North,2,L,Dairy,218.8600,148.3500,9,12,14.1071,8.6606,3.0000,0.9700,28.2012,70.5226,76.1786,0.0000
ST011,SKU0074,North,2,L,Grocery,133.1100,99.0800,10,6,18.9107,9.9623,7.0000,0.9500,43.4901,175.8651,113.4643,0.0000
ST011,SKU0075,North,2,L,Snacks,565.8900,447.0200,316,6,12.0179,7.4748,7.0000,0.9400,30.6535,114.7785,198.9035,0.0000
ST011,SKU0076,North,2,L,Homecare,219.6000,134.2500,457,6,4.8214,3.4489,7.0000,0.9500,15.0561,48.8061,82.5561,0.0000
ST011,SKU0077,North,2,L,Grocery,250.3700,146.0300,9,48,20.9107,13.3066,7.0000,0.9500,58.0897,204.4647,112.9179,0.0000
ST011,SKU0078,North,2,L,Dairy,152.8600,91.6500,9,12,14.3750,9.6041,7.0000,0.9700,47.7709,148.3959,77.6250,0.0000
ST011,SKU0079,North,2,L,Personalcare,275.3200,172.4600,624,24,6.4464,4.4677,7.0000,0.9500,19.5039,64.6289,109.7539,0.0000
ST011,SKU0080,North,2,L,Beverages,274.1400,180.0600,690,48,10.5357,6.9150,7.0000,0.9500,30.1873,103.9373,177.6873,0.0000
ST011,SKU0081,North,2,L,Personalcare,338.8600,198.8400,363,48,5.1429,3.1532,7.0000,0.9500,13.7654,49.7654,85.7654,0.0000
ST011,SKU0082,North,2,L,Grocery,83.8700,51.3500,17,6,20.3393,12.2582,7.0000,0.9500,53.5132,195.8882,207.4607,0.0000
ST011,SKU0083,North,2,L,Homecare,225.3200,154.1900,474,6,5.3214,4.0367,7.0000,0.9500,17.6221,54.8721,92.1221,0.0000
ST011,SKU0084,North,2,L,Homecare,347.3300,247.3000,711,6,4.6964,3.2859,7.0000,0.9500,14.3445,47.2195,80.0945,0.0000
ST011,SKU0085,North,2,L,Grocery,128.5300,101.2600,8,24,18.5000,9.5480,7.0000,0.9500,41.6815,171.1815,88.8000,0.0000
ST011,SKU0086,North,2,L,Personalcare,260.8600,193.3200,339,24,5.8929,3.8785,7.0000,0.9500,16.9316,58.1816,99.4316,0.0000
ST011,SKU0087,North,2,L,Homecare,444.3500,280.5800,357,24,4.9464,3.6800,7.0000,0.9500,16.0651,50.6901,85.3151,0.0000
